작성자,내용,추천수
naturerain858,하긴 우리나라 구조상 처벌이나 죗값을 받는게 거의 불가능한데 스스로 죽는게 가장 큰 죄값을 치루는 일이다 성폭행하거나 사람죽이고 사회에서 잘먹고잘사는것들이 거의 다다 국가에서 처벌이 워낙 솜방망이니,0
user-zd2ei1uh2d,순찰 cctv 가 있는데도 어떻게 발견 못하냐..,0
user-fn6om6nc7y,자살은 개뿔.. 자살 당한 거겠지.,40
seamanhuge9478,이섹희는 끝까지 책임회피하고.. 또 무고한 사람들 피해주고 가네 ㅉㅉ 죽어서도 쓰레기짓하네ㅡㅡ 뭐라고 썼는지 공개해야함 더욕안먹을려면 피해자에게 사죄했기을...,0
snowflakeperv,수사도 안받고 죽었네 끝까지 양심도 없는것.. 꼬리자르기 아니겠냐.. 조사해라 약물.,0
sofa000060,지가 잘못해서 자살 한것 갖고 왜 그냐,17
user-gb5le6dr9r,저런 것들도 연금 주냐? 가족은 죄가 없지 만 저런게 연금타 처묵하면 그렇지!,0
user-yj3fm4he3t,나는 서욱 이사람부터 바꾸고 쇄신해야한다고 봅니다. 잘못하는게 한두가지도 아니고 정말 국방장관 감이 아닌것 같습니다. 우선 전방 사단장부터 사오년 재교육시켜야.,0
Turn_off,저건 음모론 적인 시각으로 보자면은 생각보다 더 조직적이고 생각보다 더 높은 계급이 연류.......읍읍읍...이것은 우리집 (술 처먹고 네발로 기는)개가 적는 겁니다.,62
user-lp1ps5qe7d,하... 저시키 얌마 니가 거서 그렇게 죽으면 교도관들이 또 문책이나 처벌을 받을거아냐? 여러사람 힘들게하네...,0
kihongpark8192,"그렇게 빨리 뒈지면 안되지 ㅡㅡ 살다가 개같은꼴 다 당하고 그렇게 죽었어야지 ㅡㅡ근데 이거 공군이 죽인거 아냐? 느낌 쎄하다 ㅡㅡ,",2
housecat2032,"판,검사쇼보다는 국방부 쇼가 임펙트가 있네~~~",13
sam-qh9ru,죽었다고 대충 수사하거나 사건종결하지 마라,1
user-hw2in1pn6r,세금 아꼈네 굿. 제대로 일처리 안한 인간들도 싹다 징계해라,0
otk-company4695,ㅋㅋㅋㅋ 내가 웃는이유는 무엇이든지 군은 일이 벌어지면 전수조사 걸로 끝 ㅋ,72
user-bs4qf9er2y,수감시설 근무자는 뭐하고 있었는지 궁금하네.. 24시간 항상 감시해야 하는 상황인데.. 근무태만인지 다른 뭔가가 있는지..,0
firenickel1700,CCTV는 아니더라도 동작 감지기 정도는 있어야겠다....,0
jungwoon1004,프레임 씨우기 딱좋은 사건이 만들어 졌네. 이재 밑고 끝도 없는 개 난전의 시작인가,26
korea_nice,자살이 아니라 사망이라... 무섭네,2
