작성자,내용,추천수
user-zv3vv3jn8j,편견을 갖지말고~ 내용을 정확히 파악하는것이 무엇보다 중요하다고 생각합니다,0
user-wr6og1du2y,진짜 죽이고싶네 가해자.. 부모님 슬픔을 감히 헤아릴수가 없다,0
user-vu9js1fb9n,이 사건은 국방부가 아니라 감사원에서 맡아야 합니다. 친정집 운운하는데 제대로 되겠습니까? 아마도 은폐하는데 문제점 찾아서 보완할 듯.,0
user-hy2je5ic5v,나쁜 인간 저런 사람이 무슨 변호사를 한다고 화난다 진짜,0
SJ-xw2gm,피해자를 제대로 대변하지않는 변호사가 자격유지되고 누군지 공개도안되면 다른데 취업하거나 개인변호사가 되면 또누군가는 자기도모르게 피해자가 될 가능성이 높지않나?,346
chrislee6694,국선 변호사 잘잘못 따져서 꼭 응분의 책임 지게 해라,0
miala3012,엠비씨 후속 보도들 최고,0
user-go5he9hl6n,성폭행으로 죽음까지 몰고간 가해자에게는 평생 성행위를 할 수 없도록 하는 법이 필요합니다.대체 누구를 위한 인권이 필요하단겁니까? 가해자를 위한 인권입니까? 그러니 계속 이런일이 반복되는겁니다. 가해자는 그동안 이번 말고도 수없이 저질렀을겁니다. 피해자들이 쉬쉬했을거구. 쓰레기는 쓰레기통에 버려야합니다.몇년 지나면 또 할겁니다 그놈은.,0
minjupark7627,박주민의원의 빡침에 1000%동의!!!,17
Littleboypp,아..짜증나네요. 군조직이 썩어문드러녔네. 아직도 계급 권력에 의한이런 추악한일이,0
whereksj,우리나라 법을 배운 법조인들은 정말 하나같이 다 썩은거 같다..에휴...,98
willesnoch,"박주민의원 ""됐구요!!!"" ㅠㅠㅠ 속이 다 시원하다 ㅠㅠ",1
soso-zg3xk,국선변호사 포토라인 세우고 얼굴공개해야합니다 절대 그냥 넘어가지 말아야합니다,0
user-dn6cv6yz3e,관련자 모두 엄벌했으면 좋겠어요,0
user-zc1vv4it9b,박주민 !!! 응원합니다 반드시 진실을 밝히고 처벌하는데 힘 써 주세요,0
jozelove94,아..너무..눈물난다..끔찍하다정말,0
davidkim7662,성폭력하놈들 사형시켜야. 한다 그래야 나라가 올바른 방향으로 간다,241
