작성자,내용,추천수
user-ws7yo4pp4w,그냥 무기징역ㅜㅜ저런 인간은 또 반복한다. 저거 목부러질뻔 했음 살인미수,2
iiinnn7559,판사도 똑같이 당해봐야 정신차리지 국민들이 백날 판사욕 해봤자 아무것도 안바뀐다. 만약 판사가 저런일 당했다면 그땐 가해자 욕하는사람보다 판사 꼴좋다 + 판결 어떻게 때릴지 궁금하다 이런반응이 대다수일걸?,0
lim-df9se,참 왜 저러는지 납득이 안간다.. 살인미수니깐 그냥 무기징역 받았음 좋겠다,0
user-ep2nx9ho3c,아니 사람 죽일직전까지 간 싸이코패스한테 무기징역을 줘야지 12년주면 걔가 12년뒤에 나와서 또 범죄 안 저지른다는 법 있냐,1
mskim2405,무기징역 해야한다. 피해여자에게는 평생 아품을 주었다 치료가 평생 되지 않습니다. 가해자는 그 아픔을 평생 같이 해야 합니다. 자기 권리를 주장하며 빠져 나갈려 하면 안되는 큰 죄를 지었습니다. 격리된 방에서 평생 아픔을 같이 나눠야 합법 입니다. 가해자는 스스로 선택한 길 입니다. 무기징역 합당 합니다.,0
user-jq5po8jt3e,판사는 머하는 짓이냐 니딸갇음 그리판결 하겠냐 ᆢ,2
user-gp1tt8qd7r,우리나라도 성범죄 몇년 살인미수 몇년 이렇게 다 더해서 형량 때려야 돼,1
user-rf1uk7jt9j,우리나라 판사들 인성검사 안받나? 너무 너어무 마음들이 넓어서 살인을해도 몇년 안때리고 폭행은 뭐 솜방망이로 처벌들하시고 인격들이 얼마나 너그러우신지 에이 퇴퇴퇴,1
user-hg6sj6qv3s,재판한 판사 이름 같은거 혹시 정부기관에서 확인할 수 있나요? 이게 어떻게 12년이죠?,2
keyjac1260,판사님 관두쇼 팬티 내려져 있었다는게 성폭행증거지 왜 살인미수죄만 안정합니까? 판사 때려치우셔! 빌어먹을!,1
sglee999,이거 뭐 판사들 머리속에 뭐가 들어있는거야..,0
user-sv4eg2qk3v,죽일놈 살인자 저걸살려둔판사가. 원망스럽다 자기자식이저놈한테. 저렇게당해도 똑같을까,0
gaiamoon7006,술먹고 심신미약이라고 판사가 풀어줄텐데 ㅡㅡ,2
joo790827,이거 말도 안되는판결이다 너무 형량이 적다,1
user-ic3hw6dl5k,징역 60년은 되야할꺼 같은데,2
abraham12love,자슥이 ~~미친거지. 어떤 말도 통해서는 안되는 거자나 이사건 어떻게 판결 되나 끝까지 보겠다.,0
user-fi2hb4gr1k,제발 좀 이런 사건에 무기징역좀 때려라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
user-xf1gk5dx2q,이건 사각지대 가서 성폭행 했겠지 999프로입니다 살인미수 및 강간 성폭행 무기징역 미국이면 주마다 다르지만 최대 사형이죠 우리나란 판사가 눈물에약해서 반성하면 3년,2
user-pw6py1rx7p,무기징역으로 바꿔라 12년이 말이냐 삼청교육대 만들어야된다 두번세번같은 범죄를 일으키는데 왜 사회로내보내는거냐 다음 대통령은 삼청교육대 만드는놈뽑아야된다,1
user-le2ew1hg4c,저런 범죄자를 얼굴 모자이크해놓네 공개적으로 가야지 저런인간은 그냥 무기징역,0
user-cd6pq9js1h,"안타까워 눈물이날라합니다.. 피해자가 완쾌되길 바랍니다.. 저런자에게 징역12년은 너무낮아요.. 피해자가 죽을수도 있는 상항이네요. 신상 공개하고, 이 사회와 영원히 격리시키는게 맞다고봅니다..~~~",1
user-bp4yt1tx9u,우리나라판사들진짜문제라 아니형량중형을때려도판사자기네들옷벗을일도없고밥그릇없어질도없는대도대체무엇때문에형량을근딴식으로때리는지도무지가이해가않가.,2
homeryus959,명백한 증거가 있는데도 항소 하는 놈이나 감형 하는 넘이나 세상참,0
user-tq4ol2ht9h,12년뒤 또 발차기한다에 내손모가지 걸게 판사법이 진짜모르겠네,1
westsea7957,판사 신상좀 공개해주면 좋겠네,0
user-qw3wm8pw5j,10년 이상 무기징역 받은 짐승놈들 편하게 생활하는거같다 그냥 강제 노역시키면서 사회에 도움이 되게 해야 하는데,1
user-jq5po8jt3e,12년이 머냐 판사 신상공개하고 내쫏아라~~~,2
user-cz4kt7mw2g,법이 너무 약해~ ai판사 도입이 시급하다~ 판새들이 너무 많아~,0
calilee1365,저승으로 보내세요. 뭐하는짓임? 왜 인간이 인간같지도 않는걸 재판하고 판결함? 그냥 저승으로 보내서 염라대왕에게 재판 맡기는게 더 좋을듯,0
user-vw7ic5wo5z,신상공개 하고 무기징역 때려라,0
jyseoh,징역 12년 살다 나온 후 피해자는 불안해서 어찌 살라고... 늬 딸이면 그렇게 판결했겠냐?,0
user-uo2ru9zh8d,판사 딸래미들도 똑같은 범죄 당해봐라 ㅋㅋㅋㅋㅋㅋ 청부할게,1
user-rj5ld4it8h,전세계 범죄자들이 곧 범죄자인권천국 한국으로 몰려들어와서 출산율 저하로 줄어드는 인구수를 보전해주겠네요. 판사가 노리는게 그거일수도.,1
brother0715,울나라판새들 적성검사는 제대로받고 신임되나 암기력만좋지 상식적인 사고방식은 0쩜아닌가,1
user-np8ho5ed7r,12년이 맗아? 우리에겐 적은데. 무기징역 으로가자,0
user-my2gi2hi1y,자기 자식들이 저랫어바 냉큼 최소20년이상 무기징역 때렸을걸?ㅋㅋㅋㅋㅋㅋ,0
user-it9do4qj9m,항소 잘했네 징역 50년도 가볍다~,0
sodalady6928,돈 받고 형량주려 주려고 애쓰는 변호사가 있겠지...,0
