작성자,내용,추천수
queena-8333,피해자가 이렇게까지 용기내사 여기까지 왔는데 어떻게 이런 판결이 있을 수 있나요?,0
user-eu7zr6ni2b,판사및 국회의원 관련자들 자식 및 가족이 돌려차기 당하길 빌겠습니다,4
Sugil-ly8wx,와 이렇게 전국민이 관심을 가져도 판결이 이렇게 나오는데.. 진짜 변화가 시급하다..,0
user-zy1ec8jp1n,법은 국민을 지켜주지 않습니다. 대한민국 판사가 존재하는한 가해자를 지켜줄 뿐입니다.,0
Debbie15421,판사야 저사람 20년 후에 죽으면 너가 죽인거야,4
derossi6994,"진짜 피해자동생이나가족이 나였다면 재판장에서 판사님에게 뭐라하고싶다 ""과연 이게정말 정의로운 나라입니까? 송두리째짓밟힌 한사람의 삶은 생각해보신거에요? 본인들 가족이라고 생각하셔도 그렇게처리하실건가요?""",1
user-ih2qb9dl3w,"판사들이나 국회의원들은 대단하다, 지들 가족도 저리 당해봐야한다",0
museimagine7733,"판사 가족도 똑같이 당하기를 바라며, 아울러 판사의 가족에게 가해한 범죄자도 검사 구형량의 절반만 받기를 바랍니다. 유병장수 하시고, 자식에게 고려장 당하시길… 대한민국 판새들 만쉐!!",2
caffelatte636,도무지 약자를 위한 법이라 할 수가 없네요. 판사님 평생 부끄럽게 사세요,0
ufcrodkiak,판사님아 가족들이 저렇게 당해도 똑같이 판결하세요 그리고 20년뒤에 피해자가 피해 입으면 전부 책임지고 보상하세요 판사자격없는것,0
user-hq1we7qz8g,판사나 법을 지들 입맛대로만 수정하는 국회의원들 자녀들에게 끔찍한 사건과 사고가 있기를 간절히 바랍니다.,7
user-ff4oi3qb8n,피해자분은 이민가야할듯 판사가 자기일 아니라고 생각 하니까 저런 판결 내린듯 판사 님에게도 똑같은일이 생기길~~~,1
user-np2sz9lo1l,검찰에서 35년이었는데 20년으로 감형한거면 이 나라 판사 재판장들은 가해자를 얼마나 사랑하고 아끼는지를 알 수 있습니다,1
user-ld2wx4zn8x,진심 대한민국 판사들의 뇌를 갈라서 구조를 살펴볼 때가 되었다고 생각합니다 또한 국회는 하루속히 가석방 없는 종신형 제도를 만들어야 합니다.,0
