작성자,내용,추천수
user-fy5rd8yj1v,미국처럼 '가석방 없는 300년형' 도대체 대한민국은 왜 이런 판결을 못내리나? 범죄는 날이 갈수록 잔인무도해지는데 언제적 판례로 이런 흉악범들을 봐줄 것인가!,84
user-ty4px1bq1k,재범의 여지가 너무 높은데 왜 형량을 저렇게 주는걸까....,2
user-xf3ge2qk7e,"판사님!!제발 피해자보호해주시고, 형량 올려주세요.",0
inje1441,정신못차리는 애는 징역 필요없고 사형으로 피해자의 아픔을 갚아주자,0
user-qd3nx1yk3p,제발 무기징역이 선고되길 반성도 없고 이것은 사람이 아닌 짐승이다 판사님들 제발,30
Betherichman,판사들은 저래도 별 감정 없습니다,0
user-wi8cj9zr6l,존경하는 판사님..아시죠?? 법은 상식의 최소 단위인거요 ㅎㅎ 또 다시 더 크게 발길질을 하겠다는 포부를 공표했는데 그게 현실로 일어난다면 존경하는 판사님과 대한민국 법 질서가 같이 발길질에 조력하는 하는겁니다,1
leadersjs8904,판사도 12년 형벌을 받아야 한다. 합해서 24년이 적정.,0
serashin486,그알보고 지금까지도 내내 기분이 드럽고 화가남. 법을 잘알고 어떻게해야 감형받는지 아니까 말하는게 너무 역겹고.. 분명 피해자분 옷 전체 다 검사했으면 가해자 DNA 나올텐데. 성폭행 죄는 물을수가 없다는게.. 너무 다 안일했다싶음.,23
user-lq9vo2zn1z,저런 사람들 판사 옆집에만 살게 해주세여,6
p_light8674,우리나라 교도소는 진짜 착해 밥도 잘주고 취미도 하게해주고 형량도 적고 세금 살살 녹는다,0
anusdee,감형없는 무기징역외에는 없네요...,12
user-tp9ub6dy2g,피해자 지켜줍시다!!! 판사 국민이 지켜보고있다 선택잘해라,0
user-bi5dz7rz3q,죄를 너무많이 저질렸구나 그런데도 풀려나고 또 죄짓고 판사가족이 당했어도 저런범죄자가 거리를활보했을까?,0
discount7280,제발 피해자를 지켜주세요 가해자를 사형시키던지 무기징역을 내려주세요 제발 ㅠ,18
user-eh4td4jt4q,저런놈을 사회에 꺼내주면 또 누군가는 피해를 볼텐데 .. 세상 무서워 살겠냐!cctv폭행장면을 판사가보고도 중형을 안준다면 판사도 옷벗을 준비를 하는게 맞는거지!!,54
TOT_1004,항소심 기대해본다 판사님들..,23
user-lw6zf1cc7i,형량 높이자는 이야기가 언제부터 계속 됐는지 이젠 기억도 안 날 지경이다 도대체 언제쯤 늘어날껀지...,0
user-qz3pd5wj1z,오판 한 판사는 길가다가 묻지마 돌려차기 맞아봐야 한다고 생각함,1
user-rn7pz4zw6y,저런놈은 천벌과 감방에 살어야 한다 판사들 제발 잘해라,80
user-eh8oz4it2h,"정당방위가 허용되어야하고,,가족이 만약 저런일당한다면 죽여도 괜찬은법이 만들어져야한다,,,,그런법이 없으니 피해자나 가족측에서 아무것도 못하는게현실,죄값을 치르고 나온다해도 그건법의형량이고 피해자측의 형량은 따로받아야한다,,,내가족이 저런일당해따면 출소날 죽인다,,,그러므로 합당한법이 만들어져야 저런짓안한다",0
sungminamohe,판사님. 사형 해도 괜찮아요. 아무도 판사님 탓 안해요,1
user-zx7rq5ng1y,판사는 사회경험이 없다. 라는 말이 통하는 판결이군요. 열심히 공부해 서울대 가고 열심히 공부해 판사되서 나의 우수한 머리로 정의를 심판하노라!,0
user-fr4ko7jq8k,판사들 지들 멋대로 형량내림 기분대로 지들 자식들이였으면 바로 사형이지,0
momolee9947,반성의 기미가 안보이네. 판사는 저걸 알고도 저딴 판결을 주고 평생 가둬둬야지,0
user-cg2zv1hn6y,가해자가 활개치고 피해자가 숨어살아야 하는 대한민국 이 모든것은 검사와 판사늠들 때문이다,0
KT-iu4hj,AI로 대체되거나 적극 도입해야될 1순위는 바로 판사임. 판사마다 이상하게 다른 양형 기준도 그렇지만 우리는 과거에 AI는 앞뒤 모르고 단순하게 계산해서 결과를 내리기 때문에 판사일에 부적합할줄 알았지만 전혀 아님. 오히려 인간 판사보다 AI가 정황과 상황을 정확하게 이해하고 깊게 분석해서 사태의 심각성정도가 어느정도인지 파악하므로 정당한 판단을 내릴 수 있음은 물론이거니와 객관적이기도 함. 오히려 인간이 반복적인 작업으로 인해 깊게 이해해야될 상황을 지나치고 우리가 예견했던 기계처럼 단순 계산적으로만 하게 됨.,1
billionles44,제발 2심에서는 형량 늘려주세요.!!!,1
user-ns5kq8qp7e,미친 판사 사형 시켜야지 너희는 재범율을 왜 높이냐? 고쳐받고 감형시켜주기ㅡ바쁘나? 뭐지 가해자 인권은 저렇게 중요하고 피해자 인권은 뭔데 몇번을 죽여야 정신을 차릴까,25
user-ik3by2ne8o,판사님들 반성하면 감형해줄게 아니라 반성 안하면 형을 늘려야지. 반성은 기본이고 반성 안하면 족쳐야지^^,0
jinyou462,형량절대 과하지 않다 항소 하면 더 프러스해서 형을 내려 주길!!,1
user-ic6do5ou3k,갱생의 여지가 없으면 형량을 더 늘려줘야지,1
clapeyon541,피해자 보호는 한계가 있죠 모든 피해자를 경찰들이 1:1로 마크하는게 아닌이상은 우리나라는 형량이 너무 낮은데 형량을 높이는게 맞다고 봄,1
choco5660,그래도 결국 솜방망이 판결 나오겠지.. 더는 놀랍지도 않아..,0
dongwolyang4627,형량이 20년. 이상. 나올 걸로. 기대합니다~~그리고 새벽5시에 저렇게. 릴렉스. 하게 다니면. 전세계 어느 국가도. 피해자를 폭행 막지. 못할걸요~~긴장 하고. 얼른 집에가는게. 상책인듯~~,0
lionsion9032,AI가 판사를 했으면 좋겠다 더이상은 안되겠다 저 피해자는 도대체 무슨 잘못으로 육체적 심적 고통을 두배로 받고 괴로워해야 하는가 이건 인간계에서 더이상 없어져야 하는 일이다 누구든 약자가 될 수 있다,46
wjdrudaks,12년후에 뉴스에또나오겟네요 금방 출소시켜줘서 감사합니다 변신판사님,0
