작성자,내용,추천수
geenlee262,무기징역에 처하고 먼저 신상공개가 필수,0
ERIC8888888,무기징역 부탁드립니다. 무기 안되면 최소 30년형은 선고되어야 합니다.,12
jessicakim7082,무기징역 내려주세요. 사회에서 갹리되야해요,1
galaxycluster,성범죄가 중요 한건가? 그냥 무기 징역 처 넣어야지,0
user-hl4wu1bk5n,피해자보다 가해자를 보호하면 나라꼴 망한다 판사들아 정신차려라,18
user-fo8pi8pr2o,성범죄 안해도 종신형이 적당한거 같구나 만 우리나라 판사님들은 가해자 들한테는 너무 자비를 베푸시는분들 이라서,0
jungkilseo,사형과 무기징역은 언제 누구에게 쓰려고 아끼냐,0
user-fn3xe7jd9d,아무이유없이 그냥 사람이 죽을 정도로 쳐때려놓고 둘러매고 으슥한데 가서 바지만 내렸다고 전과 18이라더니 돌머리내 판사양반 이제는 19니 그만 내보내소,0
Oscar-Hong,"판사도 경찰도 문제, 검찰 없었으면 경량받도 또 나와 똑같이 설칠놈",0
user-gf5px5rg8e,징역이런거 말고 돌려차기로 머리100 대 맞기로 처벌해라. 차는사람은 크로캅으로다가,1
user-ib1it2hr5d,"판사들 딸이 저런 꼴 당해도 3, 4년 뒤에 또 풀어줄 지 궁금",0
user-lz5fl3xn8q,판사한데 죄송합니다 이거하나면 판사는 석방한다 이게 대한민국이다,0
woong2riya,봐주기식 판결은 그만해라!! 저런걸 보고서도 고작 판결이 그따위냐? 범죄자 우대냐?,0
sceniq,무기징역도 아깝다 사형집행이 답이다,26
user-rl1ol1pt8l,사형감 영원히 격리시켜야 한다 사법법부가 엄한 판결을 내려야한다,15
user-ne3dx2st1d,아니 저 정도면 사형아니야.. 참 울나라 법 이상해… 무단횡단자 사망하면 운전자한테 형 엄청 때리면서 저런 범죄는 왜 관대하지 참 개법이네.. 미친 판사들 뭔 생각으로 판결하는지 알고싶다..,4
user-nj6vw9fv6l,범죄자들의천국대한민국 또개판사의개판결이나오겄지ㅠㅠ,0
user-bz8mh4fe2p,이거 어떻게 재판결 나오는지 두고 보겠습니다. 피해여성분 생각하면 정말 울분이 치밀어오릅니다!,5
user-fe8vk1md3w,무기징역형이라는 처벌만이 남았네,0
moongavision5937,"성범죄가 있건 없건 남녀노소 상관없이 애초에 성범죄까지 다 파악할 수 있게 DNA 채집, 검사를 해야 여러번 헛되이 일하지 않고 1차 재판부터 제대로 범죄혐의에 대해 제 3자인 판사가 판결을 할터인데, 처음 증거 채집부터 성범죄 DNA 검사를 의류 표본으로부터 채집도 하지 않았으니 안그래도 약한 형량이 더 약해질 수 밖에 없는 것이네요. 우리나라 DNA검사 빠르고 좋으면 뭘 합니까? 정황이 있다고 의심되어도 표본을 성범죄 검사를 아예 배제했는데. 예전 그알에서 나온 화재 사망 사건 표본 채집부터 국과수팀에서 소방관 말 무시하고 화재 표본을 다르게 채집해서 아예 다른 결과가 나왔죠. 국과수 분들 힘든건 알지만 기본에 포함되어야 하는게 아닌가 하네요. DNA 기술이 앞으로도 더 발전 될 터인데 표본 자체가 많아야 차후에 미제 사건에 반영도 되고 초기부터 제대로된 판결에 영향을 끼치는데, 현장에 누가 나가서 채집하냐에 따라 알수 있는걸 모르게 된다면 의미가 없는거 아닌가요.국과수에 입김 들어간다고 의심하지 않을 수가 없죠.",0
user-hk9wp5kn8e,제일 웃긴 게 반성문이다 판사새끼 신나가지고 지가 가해자를 용서를 한다지?,0
user-hc4vg1bb6s,"경찰분들이 열심히 증거 모아 넘기면 뭐합니까, 징역 찔끔 살다 나오는 걸!!!! 형량 좀 세게 주세요…",15
elsalbador7232,위대하신 국개의원이나 판사 자녀가 당했으면 12년으로 끝났을까?,0
jaesunglee8992,왜저게 12년이야 무기징역이지,0
Aurore1004,꼴에 형량 줄일려고 발악을하네ㅋㅋㅋㅋㅋ 제대로 죗값받아야지~~? 그거알아? 그따위로 살면 죽어서도 신의 심판을 받는단다ㅎㅎ,0
smithpaul6121,"내가 증거 없이 ""상대방이 소리친 이유가 없어 멱살폭행한걸로 보인다"" 유죄받았거든? 판사 돌머리들아 . 바지벗겨진걸로 보아. 유죄선고 안하면 무능하다고 세상에 또 알려라.공부만한 무식이들",0
jhcho4262,아니 저런 범죄자들 무기징역때려 12년?? 받고 나올때 또 야랄들하지말고,0
yplee_prompt_,무기 징역을 받아도 울분이 안 풀린다..진짜 나쁜 새끼!!..,5
user-bm1yz1mc9h,전과 5범 이상이면 모범출소 없애고 무기징역 으로 해서 노동시켜,0
mangyongkim3595,저런 법죄자는 사회에서 격리되어야 하는데 판사들이 판결을 약하게 처분하니 또같은 피해자들이 나오네요,4
