작성자,내용,추천수
inkyukang7639,사형 또는 무기징역이 아닐시 남은 일생의 주거를 판결한 판사의 집으로 한정하자,1
user-dy5yc5mi3m,강력범은 사형으로 다스려야 사회정의가 바로선다 12년이. 뮌말이고 판사들 밥값좀해라.,627
jsm8674,범죄자가 범죄를 저지르고 징역받으면 다가 아닌것 같습니다.. 지금 국민의 법감정과 추후 나라 운영을 위해서 경범죄를 제외한 그 이상 범죄들은 획기적으로 개선해서 사형을 선고하고 실질적으로 집행하여 범죄자들을 위하여 세금을 낭비하지 않는게 좋다고 생각합니다.. 저런 범죄자는 징역을 다 마치고 사회에 나와도 쓰레기입니다.,0
nanassikim5553,형량 낮게주는 판사들 세워놓고 돌려차기 한대씩 체험하게 해줘야한다,1
user-wj1ss8jd1w,저느마 항소심에서 형량좀 왕창 늘어나길 두손모아 기도 합니다.,0
user-rw3ir9nf6r,"피해자가 죽던말던, 항상 범죄자의 인권수호와 재산보호에 앞장서시는 판검사 및 짭새들!! 멋져",0
sdk815,도대체 우리나라에 무슨일이 벌어지고 있는건지 물어보고 싶다. 하루에도 수십번은 더 총기 소지가 허용되면 좋겠단 생각을 하게 된다. 악성으로 판단을 해서 분류가 되면 종신형을 최소 형량으로 선고해주길 바란다.,1
seuingminlee4596,남이봐도 끔찍해서 다시 못보겠는데 가족분들은 오죽할까요 정말 안타깝네요 남의인생 망쳐놓고 12년이라니 형량이 너무 작은거 같습니다,21
19532984,대단하신 판.검사 분들 가족이 당하면 12년이 아니라 30년은 넘게 나올탠대,0
shshin839,판사님빨리 풀어 주실거죠 훗날에 옛날 성인들에말씀에,0
user-gc2yr4it6m,항소심 판사님 제발 무기징역으로 형량 올려서 일벌백계 해주세요.,0
user-gn1xb6kj3r,법이 바뀔수없고 형이 감형되거나 집유가 되는이유는 권력자들과 가진자들이 법위에서 놀기위해서 바꿀수가없음,0
james-gc5kr,판사님의 현명한 선택 부탁드립니다...,0
jordanpark3811,대한민국 법 최고네요!!!! 아주 감동입니다~^^ 판사 검사되려면 법학원3개월만 속성으로 하면될까요?,0
kml3337,저런 놈들은 신상 다 까발리고 징역 20년은 때려야지,0
user-er1wm7mo2b,무죄아니면 집행유예다 판사님들은 공명정대하시니까요 피해자가 아닌 범죄자들을 위한 개한민국의 판사님들~~~~,0
user-k399,절대 법앞에 평등할수없는 개한민국 법조계!! 12년? 13년? 판사 자신들의 딸이 당했어도 같은 판결을 내릴까?...피해자에 대한 진심어린 사과한번없고 본인 죄목 검색하고 걱정하는게 정상일수가 없는듯!! 싸이코패스검사도 해봐라!!,0
user-qv5qh4wj3n,무기징역 때려라. 저건 사람이 아니다.,78
zevines,이건 판사의 문제가 아닌 국내 법체계의 문제 즉 형법을 국회의원들이 개정해야 하는 문제입니다. 그런데 문제는 가해자? 인권 존중하는 시민단체들과 형법은 자기 정치적인거에 도움이 안 된다고 생각하는 국회의원들 문제죠. 대륙법이 아닌 형법은 미국처럼 형량을 누적할 수 있도록 해야 합니다.,0
user-hq7cv7vf7y,영상 보고도...판결이 이럴수가 있나..와...무기징역이 답인데...본인들 딸이 그랫으면 어쨋을까 ?,1
user-kt3nl6yp3y,"술 마시고, 심신미약이라는 이유로 감형해 주는 일 없이 제대로 처벌해야죠. 이런 ㅆ레기들은 세상에 존재할 가치가 없습니다. 오늘도 대한민국 바뀌지 않는 게법에 그저 개탄스러울 뿐입니다.",85
ahnheejoo3041,형량이 무겁다고 정신인 이네요 저건 형량을 아주 무겁게 곱으로 24년 형을 줘야 한다,2
him317,"한국의 사법제도는 오직 피혐의자, 피의자, 피고인, 수형자를 위한 인권이 거의 대부분이고 피해자에 대한것은 거의 전무인 상태 이게 정치 경제 권력자들이 언제든지 피의자 피고인이 될수 있기에 제도도 이렇게 만든것임 게다가 판사들은 이런제도 하에서도 더욱더 관대하게 법을 적용함. 저렇게 갑자기 뒤에서 가격하면 ufc선수도 졸도함.",0
Angkimochi77,저런 미친 사이코때문에 한 사람의 인생이 아예 뒤바뀌었는데 뭔 처벌이 저따구야?? 형량을 올려야 저딴 사이코들 사회에서 다시는 안볼수있다,17
user-ws2cl9dz7s,항소심 판사들 왈:어~그래! 형이 과하긴 했어! 에~! 반성도 잘하고 있고~! 나이도 어리고~! 에~! 징역 2년에 집행유예 3년~! 판결은 이걸로 끝! 이따 한잔하조고오!,1
user-xd1bo5cu8f,판 검사들 자기 딸이 저렇게 당해도 12년 밖에 안줬을까 저런놈은 살인죄로 적용해서 사형이나 무기징역에 처벌해도 모든 국민들이 잘못된 처벌이라고 말 할사람 아무도 없다,0
_cobham,저런 짐승만도 못한 인간에게 저따위 판결을 내리다니..,36
hdscc360,맞고밟는 순간에 하반신마비온듯 무기징역해도 피해자는 분할듯하네요,0
