작성자,내용,추천수
ommni702,하나하나 옳은 말씀만 해주시네요 그동안 저질러온 범죄들도 가볍지 않은데 왜 이런 사람을 매번 가벼운 형량으로 사회에 풀어놓으셔서 이 지경까지 몰고 가는 거죠 판사들은,234
user-yr2un7kz9b,거지같은 우리나라법은 정말 하루빨리 바뀌여야한다 미국처럼 형량이 높이 줘야 국민이 안심하고 사는나라가된다,0
garnet7739,30초반에 전과 18범이 될 수 있었던 이유는 말도 안 되는 깜찍한 벌금과 아주 간드러지는 형량과 전과 18범임에도 그저 반성 멘트만 재판에서 연기하면 가능한 일이네요. 와 한국 진짜 천국이다. 범죄자의 천국.,0
user-cb4el2hx4m,사회에 나오면 뒤풀이하면 안되는건 데 이런법죄는 무기징역 또는 사형 수 많은사람 희생당하고 고통받는사람들 흉악한 법죄는 용서해서 안된다,0
efff7342,12일 2심 판결 나온다내요. 최소 징역 27년 이상 나왔으면,2
user-by4to3rh6j,법조인또는 법에 대해 잘아는 사람에게 묻습니다.질문) 판사는 전과 18범 이현우를 왜 감형을 해줍니까~? 1. 돌려차기 맞을까바 두려워서 2.전과 50범 만들기위해 3.반성문에 감동받아서 4. 가해자측과 뒷거래가있어서 몆번야 도대체~?,3
asdfqwer--,"전과 18범이 사회에 돌아다니게 한 것 부터 우리 나라가 얼마나 잘못되고 있는건지.. 그놈의 다만, 감형 좀 작작했으면 좋겠다 피해자분 힘내세요 용기내줘서 고맙습니다",313
user-un1kx1ny6s,판사가 부모인가 저런 악마를 이세상에….. 피해자도 두려워하고 앞으로 예비 피해자가 끊임없이 생길지도 모르는데 우리나라는 왜 이 모양 이 꼴인 걸까요.. 진짜 처벌 강력하게 해줬으면 좋겠어요. 카라큘라님 정말 대단하십니다. 응원할게요.,379
aldebaranTNT,이건 진짜 응원합니다. 우리날 법은 범죄자에게는 너무 관대하고 피해자에게만 가혹한 경우가 너무 많습니다. 검사 판사들 뿐만 안니라 법을 만드는 국회의원님들도 이런 흉악범이나 지속범에 대해서는 훨씬 더 강력한 처벌을 하도록 법령 개정이 필요하다고 봅니다.,203
user-ed3ov7gd6l,"판사 정신차려라 니딸이당했어도12년이냐,정신줄놓고판결해도구형의2배는때려야지, 그래야정의로운사회가될수있지않겠어",0
1...7,이정도면 판사도 같이 무기징역 들어가라,0
user-hp1lg9ji9w,징역 20년이 말이 되나?200년을 때려야지,0
Woolty,대한민국 법수준 … 판사수준…,1
user-un8gs9hp7z,검사님도 참... 자기 형량도 아닌데 그냥 100년 구형하시지. 35년후 나오면 먹고 살거 없다고 또 범죄 저지를텐데... 그냥 감옥서 밥 먹여요. 나오느니 그게 낫것네,0
user-yn1mt7ep7d,"소문듣고, 왔습니다. 신랑이 얘기해줘서~~^^ 응원합니다 ~!!! 당신이 판검사보다 낫네요~!!!",1
user-js7co6fu3g,우리나라는 정말이지 피고인한테는 정말이지 법이 참으로 관대하다는걸알았다.미국같은경우 저정도였으면 가석방없는 무기징역때렸을텐데 우리나라는 피고인한테 법이 너무나도 관대해서 20년형만때린거보면 정말이지 대단한 관대법이다 저렇면 피해자는 항상 두려움의 떨면서 그사람 나한테와서 보복하면어쩌나 라고 두려움에떨고 살아야될거아니냐고 하.... 법은 범죄를 저질른 자한테는 관대하다,0
olafinspring,뉴스보고 깜짝놀라 왔어요. 카라큘라 응원합니다. 인터뷰하신 피해자님도 힘드신 상황에도 용기내어 인터뷰하고 행동하시는 것 정말 응원하고요. 두 분 모두 안전하게 삶을 살아갈 수 있게 가해자의 신상공개와 무기징역을 바랍니다.,323
user-uj8ck2xf3r,가해자 저거 사이코패스 수준이 강호순급이라는데 반성도안하고 전과18범이20년이면 엄청 적은거지 그리판결한 판사가누군지 궁금하네,0
user-yp4hb5vg1w,성범죄에 너무 가벼운 형량 성범죄를 더 하라고 부추기는 형량같다,1
