작성자,내용,추천수
coldramen2,"전과18범 = 판사가 18번이나 3개월만에 풀어줌. 얘 보복해도 판사 나으리가 또 갱생하라며 풀어주고, 그냥 전과19범 되고 끝임. 피해자는 아마 외국으로 나가지 않는한 죽으실겁니다...",0
changgold9252,무기징역가자 ㅆㅂ 재판부 뭔생각이냐 카라큘라가 일 다하네 진짜 최고다,0
youh8389,판사들을 줘패야 해.판사들이 저런 악질들에게 낮은형량으로 면죄부 주고 세상에 내보내서 불안한세상 만든다.,5
user-bq5sl5ef5u,지금까지 자기가 받은 형량으로 대충 10년 미만이라 생각했겠지 정치인들도 무서워하는 게 여론임 35년 이상 나와야 함,0
user-fe9vg4qf9i,글로는 온갖 쎈척은 다 하면서 정작 한 짓은 여자뒤에서 살금살금 다가가 비겁하게 공격하기. 한심한ㅅㅋ . 근데 잡히니까 또 자기는 약자라며 죽는소리 깽깽 18번이나 살려준 착한 판사님들 한번만 더 살려줘요 깽깽 웃기는건.. 이게 먹혔다는 것..!,1
user-oy6rg2kr3r,전과 18범은 교화안된다!! 판사들아 저런 놈을 12년 구형하고 신상비공개한다고??? 판사 네 딸이 당해야해!!,3
user-zb6jy8vq5j,책임없는 법판결 모든서비스직은 케어및 책임도 있는뎅 도대체 나라위해 일한다는 판새들은 판례만보고팍팍 지올팍이냐,0
srss_ohct_amen,무기징역 주라고 평생 사회로 못나오게,0
jin-jc3yn,저 나이에 전과 18범인데 갱생이 가능 하다고 생각 하나? 판사님 진심 그렇게 생각 하시나요? 지금도 복수 한다고 대놓고 저러는데?,0
user-vu1lw2kf2j,감형해주는 개판사가 더 문제다,1
user-kb2jk9rf1z,판사들도 그냥 범죄자들 감형시켜주는 기계지 ㄹㅇ,0
ErayMalse,허세 쩌네.. 저런 애들은 죽여도 걍 정당방위 + 무죄 판결해주면 안 될까? 하이에나처럼 물어 뜯는다고? ㅋㅋㅋ 하룻강아지 범 무서운 줄 모르네,0
user-us2vo9xn2s,전과범 풀어준 판사들이 잘못했지..,0
