작성자,내용,추천수
user-el4hh3ez6y,판사가족도 꼭 당해보길 기원함 일반시민의 원통함을 당해봐야 알것같음,1
invisible3352,AI판사로 바꾸는게 좋음. 실제 판사 중에도 보복우려로 솜방망이 처벌하는 경우도 있지 않을까요?,2
dennisyoo2339,이런놈한테 단지 20년이라니 죽이거나 감옥에서 평생 썩도록 감금해도 시언치 않을 놈한테 20 년은 피해자 가슴에 칼을 꼽는일이거나 죽으라는 소리보다 더한 법원에 결정… 후진국가 법정에서 판사들이 한다는 꼬라지하고….. 한국에서 태어난게 수치스럽고 한국 사람이라고 말하는게 부끄러울 지경…,1
Galaxyzzzzz,판사님들 밥그릇 지킬려면 적당히 범죄자가 있어야하쥬??,0
blacksherry5214,사실 이런 범죄는 판사가 키운거다 판사가 사형을 내렸으면 다른 여성의 인권도 보장이 되었을건데 공부좀 했다는 사람들이 범죄에 대해 둔감하게 생각하고 자신의 일이 아니라고 생각하고 판결하기 때문에 저런 범죄자가 판을 치고 다니는거다 앞으로 범죄자와 판사가 공동책임을 지게하는 법안을 마련해서 형량을 다 채운 범죄자가 또다시 인면수심의 범죄를 일으키면 그 판사는 파면시키고 감옥에 가두는 법이 생겨야 한다 그래야 저런 인간쓰레기를 다 처분해줄것이다 결국 판사도 범죄 방임죄라고 생각된다,1
zmxn9578,저런사람들이 진짜 교화가 될거라고 생각하고 판결을 내리는건가 이나라는 대체 언제 변하려는지 이번엔 제발 사형,0
a.rich.unemployed.person,역시 한번 쓰레기는 영원한 쓰레기구나 고로 12년 후에 사회에 나오면 그때도 쓰레기란 소리지 12년 후 나와봐야 40대초반인데 또 어떤 사람들한테 폐를 끼칠지... 이런 놈을 12년밖에 판결 안한 판사가 도무지 이해가 안가네,40
korea6544,국가가 만든 아주 훌륭한 범죄자네요 ^^... 우리나라 사법부 아주 뿌듯하시겠어요. 전과 쌓일동안 수사및 판결 변호 하신 분들 가족들과 지인들에게 자랑이라도 하시지 그래요?? 와.. 어떤 사람들일까 궁굼하네요 ^^,1
user-sl3sn2yi8q,이런범죄는 형량이좀과할필요가있다. 사형보다는무기징역같은거줘야...,0
ggang21,저딴 쓰레기를 알고도 사회에 풀어두는거 자체가 범죄다. 신상공개와 무기징역 혹은 사형이 답이다.,20
