작성자,내용,추천수
BlackMamba-rx6qh,무기가 아니라 종신형 이어야지 무기징역은 형의 기한이 없는 거니 바꿔 해석하면 언제든 나올수도 있다는 뜻,0
choi09122,끝까지가라 징역줄이지말고,0
SAENGKALCHI1HO,오랜만에판사다운판사보네 사형이없어진게아쉽지만...,1
happystudio139,사형시켜야 본전 뽑는데. 저정도면 감형되도 유기징역 20년 남짓 나올까 싶다. 나머지 구형은 기각될것 같고.,0
ysyoo62,감형없는 무기징역이 아니면 의미 없다 감형돼서 50이나 60세 전에 풀려날수 있다,0
user-fb2cu2ut5c,무기에서 판사가 사형으로 판결 내리시길.(판사 마음이라며?그럼 할수있다),0
bando8907,무기징혁 구형이 판결도 아닌데 대문짝으로 내네..,1
khklll3,판결도 무기징역 받길..+가석방 없는,0
user-ko6qe6jz8z,한국에 정상적인 판사도 있구나,0
ayw8330,판사한테 확신을 줬나보내 ..,0
msh5603,무기징역.. 요즘 교도소는 장기복역수에게 혜택도 줄만큼 인권을 많이 쳐준다는데 하 평생 독방에서 편안하게 의식주 공짜로 살거생각하니까 열받긴하네,0
user-xr9cw6sn5k,"무기징역 너무 약하다 한3백년정도 줘야지 대한민국은 사람죽여도 9,10,12년 너무 약해요",0
user-zq3jl5lg3t,얘네 도주안하고 신상뜨기전에 잡혀서 조사받았으면 이렇게 화제거리안됏을듯 그럼 형량도 달라졋겟지 멍청한것들 ㅉㅉ,0
rlatjswls882,무기징역하면 가석방 될 수 있잖아. 사형구형해야지.,0
tjddyd1988,마땅한 처벌이지만 얘네 언론에서 이렇게 안때렸어도 무기징역이었을까?,0
tomwinston9863,"무기징역 도,아쉽네요,사형이,마땅한 데",0
user-xt7of1xg2w,훈훈한소식입니다 감형없이 무기징역 쭉가즈아 그동안남의돈으로 여행도많이다니고 인생즐겼으니 이젠남은인생은 감옥에서 지옥으로,0
user-dc1vz8pi2x,무기징역 구형말고 사형으로 집행가즈아,0
Weirdocat-,검사의 구형은 무기네 판결은 어떨지 궁금하네,0
ingry.h5078,과연 판사의 선택은???,1
user-lq8gd5tk9c,구형?언제 판결나는데요?어느 판사가 변호사 전관예우 싸바싸바하면서 판결 개같이 나오나 두고봅시다.,0
user-wg8fv1kw7q,형량 적네요 그냥 법정최고형인 사형을 구형하는게 맞는데,0
yiw8045,이자들은 다시나온다 우리나라도 감형없는 무기징역이필요함,0
user-qd2zo3rw5s,사형도 아니고 무기징역????????,0
user-rz8jb9vv6j,무기징역 나이스 !! 이제야 법이 법같네,0
user-dm5me1zv5f,스토킹 살인범도 무기징역해주세요!!!!!,1
user-ch9is1lx3h,아마도 재판부는 형량이 내려갈것이 분명하다..내가 지켜보리라 재판부가 곪았는지를....,0
jameslee6452,그래 판사야 이거지,0
thisweek4517,언제부터 보험금노린 범죄가 무기징역이 됐지??,0
alwaysutd589,사실 둘다 무기징역 때리는거보다는 한명은 무기 한명은 유기로 때려서 서로 그동안 말 안 한 거 다 폭로하고 배신하게끔 만드는 것도 좋을 거 같은데 ㅋㅋㅋㅋ,0
user-we7su9im4s,검사는 증거로 말하는거지 설마 심정만으로 했다가 무죄나오면 검사 옷벗어라,0
user-uj9wm6un8r,아무 의미 없는 구형 판사는 그렇게 생각 안할껄,0
KK.M.G,검찰 무기징역 구형이면 재판에서는 30년이상 or 무기징역 나올듯.. 살인죄에 언론에 너무 노출되서 본보기로 무기징역 나올거같은데 세금이 아깝네 사형시켜야지,0
user-eu7yz6bv1x,무기징역. 그래도 걱정이다. 두인간 먹여살려야하니 세금.돈들어가잖어.ㅠ,0
user-nm2lo4ri7k,가석방없는 무기징역도 과분하다 생각핮니다,0
user-yb9fl4sk7y,무기 해봐야 명절 광복절 크리스마스에 감형되고 모범수로 둔갑하면 많이살아도 30년 살겠네 거기에 특사 끼면 더 빨리 나올수도 이게 형벌이냐?,0
catjaykim,구형이면 아직 판결 확정된 거 아님.,0
user-se5em5ko1j,무기징역줄빠에 징역100년을주지,2
user-jp7jy4ee8e,얘들이 왜 무기징역임?? 부정하는건 아닌데 이들보다 더한 범죄자들도 무기징역 없었는데 여론이 한몫했네 아동성범죄가 이들이 저지른 범죄보다 약하다는건가 ㅡㅡ 그지같은 법,0
user-fk2ro2wu4e,징역100년 때려야지 저지랄하면 15년이면 또나오지,0
user-hi7cp5zc7o,"도주 안했다면, 아마 유기징역 나왔을 듯",1
ashpoppy7136,판사님 부탁드립니다,0
jobdong_sannie,아직도 판결중이고ㅡㅡ 판결하다 세월 다가것다,0
user-vu6rf7zp1z,은혜는 사형이고 공범이 무기징역이지,0
user-jb6ol1hg8q,검사는 사형이 아니구 왜 무기 징력 구형 한거지~?무기는 언젠가는 나오는데~하긴 항소 하겠지만~,0
user-sj7lv3nr8r,어차피 판사는 많이 줘봐야 10~20년 준다,0
user-bj8pb4nb2h,무기징역수들은 밥도 바퀴벌레만 잡아다 쪄줘라,0
user-xq5wr7rj8x,ㅣ 무기징역 반드시 지켜야. 45년후 가석방하든지. 징글징글한 인간들이다. ㅉ ㅣ,0
user-iu7lf1zi4y,"아니 저런놈은 무기 징역인데 .,.. 아동 성범죄는?????",0
user-jg5ts4pr3l,당연히 무기징역 가야지,0
user-qm8xv4ut5w,구형한 그대로 판결나오는 경우 거의 없음…ㅆ,0
yellow_mon,무기징역은나올수도있는데 사형이답,0
user-yv8do8nm6h,잘했네 무기징역 근데 무기징역을 독방으론안되나? 절대 사면없다 풀어주면안되,0
user-zc3wf8rt8i,무기징역형도 어느정도 지나면 풀려나던데,0
luck7478,구형은 의미 없음 확정 판결이 나와야지,0
dsking1301,무기징역이면 20년정도 살다가 나올텐데 ㅠㅠ,0
user-nl9zt1vt8c,20년이상 가석방 대상 (현제 우리 나라 악법) 25년뒤 기어 나오겟지 . 판결시 감형되거나 구형이니,0
user-xy3wd1mm7r,내 무기 징역 사형 등등 그래야 이런 범죄업어져요 만세만세 만세,0
user-so6hq2hj4l,그래 사형보다 무기징역이 낫지 죽을때까지 국가를 위해 헌신해라 빨리죽지말고 제발 감형없이 죽기전까지 국가를 위해 헌신해라 노역도 빡시게하고,0
user-zh4hj4sy7c,어차피 검사는 무기징역을 때려도 판사가 이것저것 핑계 되면서 풀어줌,0
inakim8524,구형된것뿐. 판사의 판결은?,0
user-il3cq5pm2o,무기징역인데 왜 화가나지....모범수로 기어나올수도 있다는거 아냐?,0
user-ko6lu2cf3y,이건 맞쥐 판사야 왠일로 잘햇구나,0
injoo8180,판결도 아니구먼 재판부가 또 갂아줄걸요,0
adaddy1747,"남편한테는 안타깝지만 이건 한사람한테 한 짓이고, 600억 사기친 우리은행 직원은 13년 판결받고 ㅋㅋㅋㅋㅋㅋ 멍청한 애들만 사람 납치해가지고 고문하죠. 그냥 돈 가지고 장난질치면서 횡령하면 100년은 거뜬하게 놀고 먹는데 그에 반해서 형량은 개가벼운데 말이지.",0
user-tk7nj8ro3t,무기징역 구형일 뿐이지 확정이 무기징역은 아니잖아. 아마 정인이 사건때 처럼 감형 될듯....,0
user-wm1fs3kg5n,구형하면뭐하나 유기징역이나 때리것지,2
user-eh9tl7md7s,무기징역이면 30년 나오는거 아닌가요;;;,0
user-cy9vj6yb5p,앞에 추가로 붙여야지 가석방없는 무기징역,0
Sk-ud8mh,근데 구형일 뿐... 선고도 무기징역 기대합니다,0
user-ig2ic2ug5g,보험회사가 대기업이니 보험사기에 무기징역까지 가네.,0
dw-dj8zw,무기징역;;; 또빨리나오겠네 이후 ... 그냥 최고형 30년형때려 무기때리지말고 에후 ....,0
user-ow5fy2kf9n,무기징역은 너무하네,0
user-sv2fm9id9z,"법알못이라 그러는데, 무기징역 때렸는데 5년간 보호감찰, 20년간 위치추적 전자발찌 이런게 의미있나요?? 감옥에서 영원히 살텐데?? 몇년안에 나올수 있다는건가요 그럼?",0
user-ud2hs1uj2d,이제 판새가 어케 판결할지가 궁금해진다. 10년때리겠지 ㅋㅋㅋㅋㅋ,0
ranee2955,근데 증거 없는데 어케 무기징역임 증거 있는 살인마들은 왜 솜 방망이처벌 ..?,0
imtoomax5245,소용없는짓 범죄자를 지키는 나라에서 무신 무기징역이노 형량 감형 안되면 다행이지,0
user-li3bz9dm6j,앞에 가석방이 빠졌네. 가석방없는 무기징역이 맞는거 같은데 저런것들 쉽게 안죽는다.,0
user-bc1fm9ep9u,무기징역은 추후 이른 출소가 가능한 형벌입니다 평균 무기징역수가 출소하는 시점은 10-15년 후쯤될듯합니다 물론 오차는있구요 저러니 사람 쉽게 죽이는 세상임... 안걸리면 땡큐고 걸려도 길어야 20년안에 사회복귀인데...사람하나 죽이는 댓가로 나름 괜찮은 딜일수도있으니...ㅉㅉ,0
