작성자,내용,추천수
user-oh4mo7bf1v,판사 이것들이 직접 당해봐야지 20년 가지고 되겠어,1
user-tn8my8fy3n,"국민주권. 국가의 정치 형태화 구조를 최종적으로 결정하는 권력이 국민에게 있다는 원리이며 주권의 소재는 국민에게 있다는 원리. 대한민국 최고 권력자인 국민들은 왜 그런 권력을 가지고도 이 나라를 행복한 나라로 바꾸지 못해서 괴로워하고 고통받고 체념하고 비난밖에 할수 없는 처지가 된걸까요? 국민들의 권력을 누군가 이념, 사상이라는 것으로 반 갈라 놓았고 어떤 문제가 닥쳐도 이 이념, 사상이라는 난제가 제일 앞에 자리 잡고 있어 결국 이 반쪽 짜리 권력으론 이 나라를 바꾸기에는 한계에 부딪힌다는 결론에 이르게 됩니다. 국민들의 권력은 힘을 합쳤을 때 발휘될수 있습니다. 합쳐야 되요. 지금 이 나라에 난제들을 해결할수 있는 유능하고 부지런한 일꾼들만 쏙 쏙 뽑아야 합니다. 더이상 이념과 사상으로 대통령과 국회의원을 뽑아선 이 상황을 절대 벗어날수 없습니다.",0
user-rt9pj4iw7b,20년뒤 또 피해자나오겠네 .. 판사가 제정신이 아니지,0
user-gl9qk3tr7v,위치추적장치 붙인다고 피해자 근처가면 감전사하게 만들어논것도 아니고. 스토킹 범죄자 보면 그거 붙이고 자기가 스토킹하던 사람 잘만 찾아가더라. 그걸로 되나? 이나라는 국민의 안전도 보장 못하면서 무슨 결혼을 하고 애를 낳으라는 건지? 이런식이면 대한민국은 소멸되는것이 정의롭다.,0
genierim3472,"전국민이 발악을 해도, 판사들은 느긋하네요. 강간살인미수... 엄벌이라는데, 20년이라는 게 말이 되나요?",0
user-dg9jh3pz7s,아니 전과가 저렇게 많은데요 판사님... 8년만 추가한게 말이되나요,6
BigBearMarket,"가끔 보면 다들 법에 따라 판결하는 판사가 아니라 감정 따르는 사또를 원하는 것 같다 판사 저주하면서 가족이 당하라고 얘기하는 걸 보면 마음이 아프다 만약 맞아서 혼수상태 가는 상해죄였다면 사형 얘기가 나오지 않았을까? 장담한다 그냥 다 같이 죽여라, 죽여라 외칠 때 법조계가 그럼 죽입시다 같은 소리를 한다면 언젠가 절도죄도 죽일 거고 무단횡단도 죽일 거고 담배꽁초 무단 투기도 사형 시키는 날이 반드시 온다 20년형이 훌륭하다고 생각하지는 않지만, 무지성으로 사형시키자는 얘기만 떠드는 인간은 언젠가 자신이 사형 당할 날이 올거라고는 생각 못한다.",0
user-lf8bk6mc8b,"법이 이런데 저출산이지,, 범죄를 저질러도 제대로 처벌도 안받고 피해자만 숨어살아야하는데 이런거나 개선을 해라. 미친거지요? 전과18범에게 20년형 전과 더 채우라고 풀어주나요??",0
user-xm1hf1yj4k,20년도 너무 짧네~~ 저놈은 인간이길 포기한놈인데 영원한 사회적 격리를 해야 되는데~ 에혀~~ 문디같은 법이 뭔지,0
user-jk4nw8np2e,형량이. 너~무 작다 기가막히다 아무죄없는. 사람이 평생 트라우마 정신장애로 살아가야 하는데 무기징역이 답이다 무기징역이답이다,4
AI-Chaos,아 .. 그럼 앞으로 20년 기다려야 하는건가 ?? 쨋든 죄값 받고 나와라 나오면 돌려차리고 대갈통 날려주마,0
user-en9gl2ok7m,판사도 사람인데 두렵겠지요 저런 최종보스급 싸이코패스에 찍혀서 돌려차기 당할걸 고려해서 약하게 때리네요 ㅌㅌ,0
maemmaeddaejji,진짜 이 나라의 정의는 뒤졌다.. 전과 18범이 교화할 수 있다고 생각하는 거? 진짜로?? 도대체 얼마나 더 많은 피해자가 나와야 국민들 안심시켜줄거임? 조두순 같은 사람이 밖에 있는것도 개소름 끼치는데 ㄹㅇ 쟤는 20년?ㅋㅋ 에휴..,1
user-jn4bg1ni5n,정의는 범죄자의 옆차기에 땅에 떨어지고 범죄자의 추악한 발에 짓밢혀졌다...,0
mong9abba,돌려차기 저놈 가족들 신상공개 갑시다. 저런놈은 연좌제 가서 감빵에서 정신적 고통을 받게 해야함.,1
74bluejean,국민청원 올려야 합니다,0
user-bv5kp3rj4w,형이 약하다 이게 쎄질려면 법관들이나 정치인들 가족들이 똑같이 당하면 법이 쎄질까???,1
kp2164,뭐지.... 왜 20년;;; 도대체 판사는 누구편인가,1
soyeonrim4587,허구헌날 20년 타령..판사 니 놈들이 저렇게 당해봐라,1
