작성자,내용,추천수
user-eq4ie5vo1h,"Biastophilia 낯선사람과 싸우는것에 대해 흥분을 느낌(강간도...). Agalmatophilia 조각, 인형, 마네킹과 같이 움직이지 못하는 것에 흥분을 느낌. Abasiophilia 휠체어를 타거나 붕대를 해서 움직이기 힘든 사람에 흥분을 느낌. Erotophonophilia 살인을 하며 흥분을 느낌. 성적 쾌락을 느끼는부분이 상상할수 없을만큼 다양합니다 저도 지금 소송 준비중에 있는 형사사건이 하나있는데 판사가 솜방망이 처벌 내릴까봐 두렵네요",14
lynlynrhoro5735,미친거 아니냐. 전과가 저렇게 많은데 저정도면 그냥 영원히 사회에서 격리시켜야 하는거 아니냐? 12년이면 감형받고 해서 10년도 안돼서 나올텐데 그땐 사람 하나 죽겠구나. 욕이 나온다. 그리고 저게 무슨 자백..? 도망다니다가 Cctv 다 찍히고 체포돼서 끌려온건데ㅋㅋㅋ 지발로 찾아와서 자백한것도 아닌데 감형?,8
kimchigook6673,한국남자는 지구최고의 남자이고 한국은 지구최고선진낙원이다 한국의 무술 태권도의 위력은 전세계 무술중에서 최강이다,0
user-so9sl5il2p,왜 평범한 시민들이 공포를 안고 살아야 될까요...? 전과자들은 제발 분리 해주세요,100
user-ud7jb4yw4m,이걸 청음 봤을때 걸음걸이가 심상치 안터니만 원그리면서 발차기,11
user-ij7yf3jo9y,"술먹고, 상해, 치사, 운전,살인등 심신미약이 아니라 가중처벌이 나와야한다고 생각한다. 술먹고 기억안난다 하면 그게 끝인가? 판사들이 썩어도 너무 썩었다.",3
user-ve3qw3sg8j,판사가 필요없는 이유. 저런 악마들은 사형시켜야 함 피해자분 힘내시길 바랍니다.,1
user-fp2df7io4w,사각지대에서 100프로 성폭행 하려고 한거지 팬티도 한쪽다리에 걸쳐져있다고하눈데 이건뭐 100프로지 ㅡㅡ 저런놈을 12년구형준 판사도 대단,116
user-hh5oh7xh4i,저런말도 안되는 판결을 내리는 판사 가족이 꼭 당했으면 하는 바램..그럼 저따구로 형을 때릴까?,28
user-jb7ip5un1m,사형제도 부활시켜라!!! 처벌도 강화해라!!! 솜방망이 처벌에 범죄만 늘어난다!!,34
5S5S5,재판부가 8년이나 줄여줬네..,1.3천
finalfestival4673,세상 밖에 나오게 하면 안될 자를 판사는 무슨 생각으로 저렇게 양형을????......검사들은 어떻게 재판 과정 중에 이야기를 했을까?,2
juj-sz1nh,진짜 ... 미치겄네 세상에 미쳤다 미쳤어 법 강화 해야지 진짜 범죄자들은 법이 너무 만만한가보다 ㅎ,23
user-gx5lz8xc7n,대한민국 판사놈들...자기 가족이 당해봐야 제대로 판결을 할것인가??? 판사.검사 ...다 파면시키고 다시 뽑아라~~!!,197
user-zb1gg8jw7z,화가난다 어떻게 저 쓰레기같은 전과자놈이 12년 밖에 안 나오냐 재범100% 저지를꺼같은데 판사도 공범이라보고 처벌해야됨,6
pwilly-pr4ub,고작 12년 판사가 저 돌려차기한 쓰레기랑 뭐가 다른가요 출소해서 또 다른 사람 죽이면 저 판사가 책임지나요 진짜 저따위 판결을 법 공부 했다는 사람이 내릴 판결인가요 꼭 판사가 저 쓰레기한테 돌려차기 맞아봐야 정신차릴려나요,3
user-ey2sk9dx8i,형량이 말도 안된다 진짜ㅜㅜ 사회에 발도 못디디게 해야되는데 어휴,147
