작성자,내용,추천수
user-xp4cm6xo1g,가해자가 억울하지 않게. 억울한 처벌은 받지 않게 공정한 재판 해주세요. 대법관님들..,0
u-stap8563,상고심 판사님께 간절히 바라고 바랍니다. 무기징역이 아니더라도 더 많은 형량 부탁드립니다.,21
user-zu9xu8cu6d,아니 저게... 반성하는 사람의 태도냐고... 누가봐도 교화될 마음이 없고 재범 확률이 높은 (이미 재범임;;;) 사회 악인데... 대체 뭘 보고 20년을 준 거야 대체ㅠㅠㅠㅠㅠㅠ,0
user-ou5qu3yw3z,피해자가 아닌 가해자편인 대한민국 법이 달라져야한다!,58
user-gk8hd5io2w,형하고 관련없는 신상공개가 필요합니다 좀더 나은 새상을 위해서라면 엄하게 처벌했야 합니다..,14
TV-fk7fz,판사님들 제발 사회적인 이슈를 구실 삼아서라도 형량을 대폭 좀 늘려 주세요. 많은 국민들이 지켜 보고 있습니다. 결과가 어떻든 판사님의 이름을 기억하게 될 겁니다.,2
user-hz2vg9ee3x,판사 자식들도 똑같이 당한다고 생각하시고 형량을 주시길 바랍니다,0
user-wp5rw4wn3b,제발 대법원에선 20년에 반성은 커녕 보복범죄를 다짐하고 있는 피고인에게 가중처벌을 해라..최소 10년이상을 더해라..아니면 모든 판사의 가족에게 이 피해자와 같은 일이 일어나길 바랍니다.,2
samuelkim1236,저런 쓰레기와 같은 하늘에서 숨쉬고 있다는 사실에 무력감을 느낍니다,1
user-gx5ms2mk5l,무기징역해야죠. 너무 잔인합니다. 짐승도 저렇게 가학적인 방법은 안쓸텐데요ㅠㅠ... 사람을 어찌저렇게 사냥감으로 여기나요ㅜㅜ 피해자의 공포가 십분 이해가갑니다.,34
user-zl8kk9ek7q,유튜버 공론화가 없었다면~~~이 정도의 형량도 나오기 힘들었겠지 이 나라는 미리미리 알아서 하는 법이없나 이번 계기로 영웅들이 많이지길... 그리고 아직 부족하다 법을 두려워하지 않는 것들에게 참교육 시켜라,32
user-rg7hb9mf5g,진짜 이런 사건이 대법원까지 가는게 놀랍다,8
user-gz9dn6mf1k,40년게 살아오면서 느낀점은 사람은 후회를 할지언정 반성은 안한다는거 반성할 사람이었다면 저런일 안 저질렀다 단 반성하는척 하긴 너무 쉽다,1
user-yt7kk6iv5h,피고인 이라는 말을 바꾸고 피고라도 억울한 가해자가 아닌 이 사건처럼 확실한 가해자 라면 바로 공개해야 함..,7
sieuning1,감옥에서 먹여주고 재워주는 것도 아까운데 그냥 사형 시켰으면 하는 심정이네요 인간 아닌데 인권이 필요 없잖아요,0
shedberry_ToyStore,반성도 없고 전과 18범.. 이젠 19범이고 사이코패스라는 게 확정됐고 죄목은 강간 살인미수고 이런 작자는 종신형이어도 모자랄 것 같은데 뻔뻔하네..,83
user-hb7rh3ep1g,지금 이상황에서도 뻔뻔해주셔서 진심으로 감사합니다.,16
user-yn9qq7ht9p,대법에서는 부디 피해자가 납득할 만한 판결을 내려주길.,0
user-zm6mj8hk4c,20년이 억울하다고 정신못차리는 인간이네요 거기서 나오지마,0
user-ol8es1ig3o,반성문에서 억울하다 ? 반성문의 의미는 알고 쓰는거냐 ? 재범 위험에서도 높게 나왔다면 다시 나와서 또 범죄를 저지른 다는건데 평생 못나오도록 사회와 격리가 필요해 보인다. 대법 재판부는 반성의 기미가 없는 자에게는 자비도 없다는 것을 명심하고 이미 늦었다는 것을 느끼고 또 다른 범죄자들에게 어떠한 형량이 주어지는 지 본보기가 되도록 꼭 강력히 처벌 해주시길 바란다,1
user-vx4ty5ew3r,도대체 이정도 범죄자를 밖에 나오게 하려고 하는지 이정도 감방 들락거렸으면 교화가 안된다는거다. 그냥 무기징역 때려라,1
gorinablue706,악질중에 악질범이다. 꼭. 징역. 10년은. 더때려야한다. 수감중에도 보복운운하면서. 피해자를 위협하고있다. 반성은. 0. 도없는. 흉악범이다. 세치혀잘못놀린죄가 얼마나. 중한범죄인지 판사님은. 꼭가중처벌해주길 바랍니다,56
thelove_beube,자기도 20년이 짧은지 상고를 하다니 ㅠㅠㅠ... 35년 받고 싶은 그의 열정을 인정합니다,2
user-ot5nf2sq1k,20년 충분하다고 생각합니다. 하지만 보복하겠다고 계획까지 해놓은 상태니까 보복은 못하게 도끼로 팔다리 다 짤라서 내보내주셨으면 좋겠습니다.,12
stomsvin9257,대법관들아 제발~~~~~~~~ 처벌이 너무 약하다며 파기환송해라 그래서 꼭 종신형 받게 해야한다,0
user-ez8ly9ci6t,"형량 마치고 나오면 보복한다는데 피해자를 안전한 감옥에 넣을수는 없으니 가해자를 사회와 영원히 격리해야합니다, 그리고 사회나오면 다른 (어린)피해자 꼭 나올거같습니다",0
user-ph2wn5hn4o,35년을 먹여 살릴려면...국곡손실이 얼마인데...그냥 천당으로 보내 주는 것이 본인이나 피해자나 모든 국민들을 위해서 좋을 것 같다.,1
user-en9ih7we3c,피해자가아닌 범죄자를 보호하는 나라는 우리나라가 세계유일.. 이런법은 사라져야 한다고봄.,44
