작성자,내용,추천수
windyfafy,"이 사건이 정말 분노스러운 지점은 해당 피의자가 검거당시 압수된 핸드폰에 '서면 살인', '서면 살인미수', '서면 강간', '서면 강간미수'를 검색한 흔적도 있었다는 점이다. 누가봐도 자신의 행위가 적발되거나 노출될것을 우려한 검색어이고 무려 대놓고 [강간]을 검색했음에도 해당 의혹에 대해 중점적인 확인이 없었다가 이제야 제기되었다는 건 누군가의 직무유기 또한 존재했었는지를 확인해봐야 할 문제이기도 하다.",407
user-dein871,하...그냥 너무 무섭다....그냥 너무 무섭고 말이 안된다...이건 진짜 너무하다 여기까지 오는데 1년 걸리는게 씁쓸하다,0
Chee-fw3mt,가해자 형량이 얼마나 나오는지 끝까지 꼭 지켜봐야지!!,15
user-dv8mk6ei2r,피해자분... 진짜 마음이 너무 아프네요 본인 탓 하지마세요 하..,0
user-sc7dk9mk8m,판사님 부디 이번만큼은 엄정하게 가석방없이 무기징역 말고 징역 35년 그대로 판결 부탁드립니다,1
user-ch1vw2cd6n,제발 제발 엄격하게 처벌해주세여 법이 엄격했으면 이런사건사고 일어나지도 않았어요,1
user-sr7lh4uz7i,가해자 처벌을 중점으로 한 법으로 개선되면 좋겠다,187
user-mx2xj1gd2i,판사님 제발 사이다 부탁드립니다. 피해자분 하루하루가 정신적으로 너무 힘드실듯..,0
mrsmommybear6366,피해자분.. 당신은 잘못 없어요.,0
user-vl5wo5yw6n,가해자 진짜 뻔뻔하네 본인죄 형량 더 늘어날까 본인이 한짓도 부인하다니 검사하다 보면 뻔하게 드러날 진실인것을 아무런 상관도 없는 피해자분 돌려차기로 상처 입히고 정신잃게 만들더니 본인 사리 사욕까지 챙기고 악마도 이런 악마가 따로 없네요 형량을 높게 해둬 피해자 분이 불안해 하시는게 안타까워요,0
dhfuurndjjsjsjpowp1399,"판사도 정말…… 재범발생하면 성과금, 자신 고과에 그대로 영향끼치는 법안이 마련되야된다",1
user-mq7ff3tf2n,누가 봐도 성범죄인데 초반에 대체 누가 수사한거냐? 팬티밴드 dna도 그나마 검사가 이상하다 해서 검증요청한거라더라 경찰들아 진짜 너무한다,118
carols1854,피해자분 힘내세요 승리하신거에요 괴물한테 고생하셨어요 일년동안,0
user-vq5oq9ed3i,그래봐야 고작 20년~ 전과18범도 사회에 돌아다니게 해주시는 자비로우신 부산지검 최환 부장판사님,2
user-br4qi1ju6b,제발 내 지인에게 저런일이생기지않도록 저런놈은 사회와 격리를시켜야한다,1
dodojin1902,솜방망이처벌에 전과18범을 버젓이 돌아다니는게냅두는 판사님들 대단하셔요,0
koko-hd3xt,언론과 국민들이 계속 관심을 갖고 지켜보고 떠들어야됩니다. 간혹 이게 제대로된 판결이 맞나싶은 한심한판사들이 있는데 관심을 가져야 그런판결 안할테니까요.. 저놈 가볍게 처리하면안됩니다.,1
user-bx7tp4tl8o,저런건 신상공개해야한다 그래야 출소후에도 사람들이 경계를 하지,107
user-ur9ny1yx2m,이래서 우리나라도 화학적거세가 필요하다,33
wontaelee1504,검찰의 구형을 격하게 응원합니다.,0
yulbbang83,"사람일이 참... 아무 잘못없이 정말 똥개**한테 물려버렸네요..피해자님 자책하지마시고 행복해지시길 바랍니다. 가해자 엄중처벌하시길 사형안되겠지만, 절대 감형안되고 35년 꼭 복역하고 그안에서 죽었음 좋겠네요.ㅠㅠ",0
user-bd7tr1fz9k,대한민국 검찰... 아직 살아있습니다..고맙습니다..,2
user-sd1ly6hl4b,판사 누군지 공개해야함. 사법부도 미쳤다 정말,1
blueberryjojo,반성문 제출했다고 35년보다 형량 짧게 나오는거 아니겠지.... 제발;;;;,129
user-px2wf3ks1q,살면서 저런 인간 안만나고 사는것도 복인듯..,0
k26277454,감형해준 판사 가족까지 신상 공개하라,10
AION-vk3sb8rq5i,자책하는 피해자의 모습이 너무 가슴아프네요 나도 남자지만 저런새낀 평생 용광로 위에 매달아 놔야됨 죽고싶어도 죽을수 조차 없게 부디 빵안에서 달건이 형님들한테 매일밤 참교육 당하면서 고통받길,0
boxin3436,피해자가 증거를 찾는 대단한 나라 검견님들 대다나다,0
santoriniborn43,경찰도 피해자가 억울하다고 하고 사회여론이 초등수사가 미흡하다고 하니 그때서야 옷에 있던 DNA를 찾아내는가? 얼마나 억울한 피해자들이 만들어져야하는가,3
beetvankim4983,이런 짐승만도 못한 물체는 절대 평생 사회 밖으로 꺼내 놓지 말아라.,58
wannabeangus7105,이미 일어난다면 일은 정말 안타깝지만... 그래도 구형된 형량은 모처럼 맘에 드네요. 가능하다면 가중처벌 더 긴 기간 콩밥을 먹길 바랍니다.,0
user-go5pd9fz9c,이래서 피임이 필수입니다. 저렇게 낳음당해 버려서 피해주지 맙시다,0
user-tk6pm2hx5f,35년동안 저 인간말종을 세금으로 밥먹이는 것도 너무 빡친다. 사형제도 부활시켜서 존재를 없애야지,1
TV-ey6kn,이런 악한동물은 징역35년이 아니라 징역1000년으로 바꿔주세요.,0
yH-je3ck,35년간 복역에 들어가는 세금도 아깝다 아예 사형시켜야하는데,1
dvmkimkorea,얼굴을 공개해야 하지 않나요? 이 놈의 나라는 어찌 된건지 피해자 인권을 중요시 하네.,247
user-fd1nz8by6q,한판하는데 8분바께안걸린다니 부럽네요,0
gshiop4646,역시 방송의 힘이 쎄구나 앞으로는 무슨일 생겨서 경찰에서 수사 제대로않하며 그알이나 궁금한이야기y같은곳에 제보하면 될듯,3
user-sy3wc3ej1r,목적없이 저런 위험한 짓을 왜했겠냐??변태성욕에 사로잡히니 물불 안가리고 저런짓거리를 하는거지~~증거도 나왔으니 판사는 제대로 판결 좀 해라!!!진짜 여론재판감으로는 사지를 찢어 죽여야 한다.,0
user-rt5kg3kq1u,유튜버분이 범인 신상 공개한걸 사적제재라고 처벌하는건 범인에게 무죄 선고하는 거다,1
