작성자,내용,추천수
user-xt3hx6dk9w,선처없는 처벌 부탁합니다.. 그알에 피해자님 나오셨는데.. 마음 아팠어요..,28
user-dn8cq7lj8y,"볼수록 드는 생각,,,,,,, 남을 해하는것들은 제발 좀 밖으로 나오지말고 영원히 사회와 격리 시켰으면,, 저런것들에겐 인권이란 이미 없음,,,,,",0
user-nl5ct1jr5o,피해자를 보호해주세요ㅠㅠ,12
user-cg8uw6km6e,저런 쓰레기들이 있는 이유는 법이 약하기 때문이다 제발 법 좀 강화해라,1
user-rl8lr9fu3k,지가 잘못해놓고 분노와 복수에 가득차있는게 정말 소름돋고 어이가 없네요.. 피해자도 아니고 가해자가요. 훗날 피해자보호도 꼭 필요해보입니다,170
YeongWoo,가해자짐승들의 인권도 챙기기 위해 힘써주시는 모든 분들께 이 영상을 바칩니다.,44
cnrwpcnrwp,앞에가는여자에게 뒤에서 이유없이 돌려차기하는거 진짜 충격 ㅜㅜ,22
mimi-qj1lc,저런놈은 무기징역해야지 사회에 풀어놓는다고 생각하니 끔찍하다,1
user-cx8rv8bu7u,판사님 강력한 처벌로 법 질서를 확립해야 합니다,138
hyejjinnnnn,가족 친구 지인이라고 생각하면 치가 떨려서 몸이 떨린다. 법이 이 모양이니 수많은 피해자들 억울해서 어떻게 살까,0
onmyown6174,진짜 피해자분 평생 저 트라우마 견디면서 사셔야하는데 보호 제대로 받으셨으면.. 제발 저 쓰레기를 사회에 풀어주지 맙시다 누구나 당할 수 있는 일입니다..,247
user-sq3zf4mh3g,도대체 누구한테 기회를 주는건가요 잊고 다시 힘내서 살아갈 수 있도록 피해자편이 돼주세요,4
user-on8fw8ul1z,피해자분 일상적인 생활하실수 있도록 사회에서 지속적인 보호 잘해주시길 바랄께요~,2
user-xw8oq2vm1b,제발 제대로 좀 합시다 이런 세상에 저런 가해자가 계속 살아날 수 있게 하면 우린 뒤에 눈을 달고 살아야되나요? 저런 가해자들의 발이 없어져야되는거 아닌가요 그런 세상을 만듭시다 너무 아파요 저를 보는 거 같아서 제 또래 친구들을 보는거같아서 지켜주세요,0
user-ur2gc9eu7y,반드시 엄정한 법의 심판대에서 최고형량으로 엄중하고 강력하게 처벌되기른 간절히 바랍니다.,21
user-nb1fs6iz3n,저런 사람 징역이 12년이 말이 되나... 사회에서 완벽히 격리시켜야합니다.,0
