작성자,내용,추천수
jastjtj12,속보이는 반성문이다 절대로 감형은 안되다 더 추가해서 형량을 높혀야한다,6
danbi4084,"지금 가해자가 반성하고있다는건 정말 잘못해서가 아니라 늘 하던대로 성폭행시도했는데 일이 커지자 형량 낮추려고 잘못했다고 하는거로 밖엔 안보입니다 정말잘못했다고 생각했으면 ""피해자 이기에 다 들어줄 수 밖에 없는것 아니냐"" 라는 말을 할수있었을까요?? 누가봐도 아닌걸 자신혼자 맞다고 편집성 성격장애 까지 있는거같습니다 이젠 사람처럼 안보이네요 교도관분들 감옥에서도 사람이하취급 부탁드립니다",6
orsub5365,"거짓말을 밥먹듯이 하는사람은, 아무렇지 않게 그냥 거짓말 합니다. 하지만 듣는 사람 입장에선 그게 거짓인지 진실인지 알수 없죠. 하지만 지금까지의 행실이 모두 거짓인걸로 보아서, 누가봐도 거짓말이죠.",0
dkek3m3c,대한민국 아직 멀었다는 느낌이 여기서 제대로 나옴,5
user-vj5ow4jj3l,돈에 눈먼 변호사가 교과서적으로 잘 가르쳐줬나부네,11
_cooking2880,"18범을 양형을 했다는 얘기는, 즉, 안되는 판새를 아무리 고쳐쓰고 고쳐쓰고, 다시한번 다시한번 해도, 그 판새가 그판새 라는 것과 같은 얘기.",0
genachobo,자신의 처지를 근거로 용서를 해달라는건 가해자 자신을 위해 자기를 용서하라는게 아닌가? 언제까지 가해자 인권만 챙겨주려는거지?,3
tonyzi5659,저딴게 반성문 쓴다고 감형되면 말이되니?,5
user-ur6yx4ft6d,또 판사님 반성문보고 10년으로 해주겠네 가해자를 사랑하는 판사님...,0
user-kl4fq3ox9h,진술서에~~~선처~~해~~주새요~~는 무조건~~들어~~간다~~반대로~~피해자~~진술서에는~~처벌~~해~~주새요~~무조건~~들어~~간다~~~~,1
ssongz770,어쩜 인간의 탈을 쓰고 저런 말을 할 수가 있지? 얼마나 천벌 받으려고!,0
user-su2gg5mn4h,전과 8범이라 어떻게 스윗판사의 마음을 움직이는지 나름 아는거지..형식적인 반성문 11개..,0
ifis734,진짜 진심으로 너무 간절하게 죽여버리고 싶다. 피해자한테 했던 짓 모두 똑같이 돌려준 뒤에.,2
user-nl5ct1jr5o,가해자 평생 불행히 살다 눈감길,3
user-ek5mk9vf4b,연기 절대 봐주어선 안됨!!!!,0
DDa-GU,전과18범이면 빠져나가는법을 알고있네,1
beokeverything5967,"인간으로 할 수 없는 짓을 해놓고 선처해달라니... 보복 협박까지 한 상황인데, 부디 올바른 판결을 해주시길 바랍니다",0
MSSSS-te9fw,10장 이상내면 감면받는다는 썰이 있으니 11장 쓴듯 ㅋㅋㅋㅋㅋㅋㅋ,0
kjj9589,이건 법정을 기만하는 행위죠 이미 어떻게 피해자를 보복한다고 다 밝혀졌는데... 가중처벌 필요합니다,0
seonyeong9279,진짜 법좀 바꿨으면 좋겠어ㅠㅠ,2
kmoh7203,판시는 ai로 대체해야함,0
user-sv4ib7tl7p,어유 판사님들 좋으시겠어요~~판사님 앞으로 반성문 복사본 많이 받으셔서~~~잘 부탁혀요 뭐 한 50년이면 되겠는데 ~~어찌 보시요,3
bulzipfpsislife7285,판사도 제발 똑같이 당하길..,1
JINJUNGGG,허........... 진짜 말이 안나옵니다.........,6
hoon1915,무기징역이 답입니다. 저딴반성문은 불태워버리고 피해자를 꼭 보호해줍시다.,0
user-dp9dy6lu2c,사형이 맞고 이런 말도 안되는 판결내린 판사는 국민들이 들고 일어나 처형시켜야 된다고 생각합니다,0
user-nj1fd7bm4j,내가 만약 울엄니가 나 낳기전에 저런일을 당했다는걸 알면 저놈 나올때가지 절치부심 인간병기가되어서 기필코 출소하는날 복수할것이다,3
user-caoxuanyou87,잘 못 되도 단단히 잘 못 되었내요 선처는 판사가 할게 아니라 피해자한테 반성문 제출하고 용서를 구해야하는게 아니냐? 어휴... 이제는 나도 어떤 사고나 사건을 당할지 몰라 무섭고 세싱참 억울하고 한스럽고 대한민국의 앞이 참담하게 느껴진다.,0
user-lr9bt3jb2j,아니 가해자가 저딴식으로 하는데 뻔뻔 하네요 ㅠㅠ 제발 가해자가 저렇게 반성이 없는데 ㅠㅠ 진짜 거짓이 보이네요 ㅠㅠ 상고를 받아드려서 무기징역 으로 해야될듯 하네요 ㅠㅠ,0
user-kh3ft7vp6o,봐줘서 20년이다!! 아우 욕도아깝네요 20년은 너무 적은형량아닙니까,4
user-lr9uh1jp2t,법원에 반성문 검나 써내면 반성하고 있다고 판단하나? 그런 판사는 정상적인 판결을 내릴수 없다 제발 솔로몬의 지혜를 가진 판사가 이 나라에 한명이라도 있었으면 하는 바램이다,0
cjsthdghk8190,저런 사람은 사회에 좀같은 존재란 거다. 겨우 운동 배워 여자에게 폭력 행사하는 저런 사람 신상 공개는 물론 평생 감시하며 전자발찌 채워 행동 반경을 철저하게 감시해야 할거라고~,3
user-sy6hw3qj9m,판사야 니네 가족 도 당해봐야 정신차릴래? 제발 좀 정신좀 차려 저딴걸 왜 받아보는거야 ㅡㅡ,0
junms.5964,와... 대체 판사는 뭘 판결한거지? 아주 난장판이네 이럴거면 판사 아무나 뽑아도 될 정도 아닌가? 대체 대체 감형 이유가 이해가 안돼네... 저런 인간을??,0
kakoineo5063,가련한놈이 전과18범이냐? 미친놈... 그리고 왜 판사한테 반성문 제출하고 또 판사가 그걸보고 형량을 감해주는지 이해를 못하겠네.. 최소한 피해자에게 보여주고 의중정도는 물어봐야지 왜 판사 맘대로 하냐고?? 판사가 내가족이야? 자기가 뭐라고 맘대로 하는데??,2
etz456,저런 내용의 반성문을 반성문이라고 보고 감형해준건가요? 저는 저 짧은 문장의 문맥 속에서 가해자가 진심으로 반성하고 있다는 태도를 느끼지 못하겠는데 이 정도로 판단력이 없다면 판사가 왜 필요하며 누구를 위하는 건지 모르겠네요. 판결 내용을 보고 있는 저도 답답해서 숨이 막힐 것 같은데 피해자분 심경은 어떨지 감이 안 옵니다..,2
hyuk3481,제발 반성문 같은 것으로 양형을 정하지도 말고 반성문 자체도 쓰지도 받지도 못하게 합시다. 진짜 자신의 행동을 뉘우치는 놈이라면 반성문을 판사가 아닌 피해자에게 보냈을 겁니다. 그리고 저런 놈들은 교도소에서 독방에 보내야 합니다. 짧은 인생의 절반을 교도소에 수감되면서 성욕을 교도소의 동료에게 강제로 해결 했을 것이고 앞으로도 계속 그런 짓을 할 겁니다. 교도소가 아닌 사회에 복귀해서도 여성을 강간을 하면서도 정상적인 성행위가 아닌 항문 섹스를 저질렀다는 것을 보면 잘 알 수 있습니다.,0
user-hv7hi2vi1b,상고해서 100살까지 못 나오게 해라... 제발...,2
moonjinjeon3070,진짜 안타깝네요 반성문 10장이상쓰면 감형된다는게 관행이면 누구나 다 그렇게 할듯 이건 아니잖아요,0
