작성자,내용,추천수
user-nu8xu3rk4p,맞아요 술 취해서 기억은 안나지만 실은 그전에 성폭행이 더 있었다고 보구요 금품 갈취도 있었다고 생각합니다 제 생각인데 토막살인 미수 있었다면 술취해서 기억도 못하는데 경찰분들 건수 하나 올리시죠 누어서 떡먹기다 이것도 못막으면 정말 견찰이지 기회가 왔다 말 바꾸기 전에 꼭 5개 정도 꼭 엮어서 판결 끝내라 참고로 죄질이 저렇게 나쁜데 자꾸 사회로 돌릴꺼면 판새 느그들 집에다 풀어놔라 저 피해자분도 판새가 사건의 시발점입니다 꼭 이억하세요,3
user-mn2qj9dv2j,"검사만 정상이고, 저런 전과 18범을 솜방망이 처벌하는 판새들은 다 갈아 엎어야 한다.",0
mingss888,판사랑 피의자랑 친척인가? 어찌 저런인간을 20년만 때리냐 진짜 심각하다,0
yoo2840,이거 진짜 쓰레기네….재판에 반성문 제출이 제일 이해안감 진짜 반성하는 사람은 감형따위 안바람!!!! 죄 지은만큼 벌 받을려고 하지…. 반성문이 뭐야….하…학교야 뭐야….. 진짜…불우한 가정환경으로 감형이라니…재범 가능성 있는게 제일 중요한 포인트 아닌가??,0
user-xg3hs7rp2p,사형선고 되어야 함,3
seea42,봐도봐도 진짜 잔인하네요. 조두순보다 더 잔인하네요. 피해자 이사 간 주소까지 알아내서 복수하기위해 달달 외우는 이놈을 어떻게 해야 할까요?,2
kj3244,"이렇게 판결한 ""판사 니 딸도 저래 되라"" <-이런 댓글 되게 싫어하고 미개하다고 생각하는데 이번엔 진짜... 검사가 구형한 35년도 감형15년이나 감형한 건 도대체 무슨 기준인지?? 수사과정에서 거짓말 한 것도 다 위증죄로 가중처벌 해야하지 않나요? 도저히 이해되지 않는 양형임. 피해자를 영원한 격리가 필요한 금수만도 못한 ㅅㄲ로부터 아무런 보호도 하지 않았다고 밖에는 설명이 안 됨.",1
user-xq7on1bk6m,처음 범죄 저지르고 처벌이 약하니깐 오 별거 아니네 이정도면 더해도 되겠어 그러고 이렇게 된거잖아 처음부터 강하게 처벌하자,0
user-be5lq3ww3v,진짜 ㄷㄷ 이런짓을 서슴없이 한다고?,0
ggang1961,이런놈을 판사들은 왜~20년만 선고했을까?? 우리나라의 사법정의가 고작 이것 밖에 안된다는 뜻인가??,0
user-wf1hw9oc3s,저런애를 내보낸다고? 제발좀 피해자인권좀 존중합시다 판사님들 저런인간을 왜 사회에내보내고싶은가요? 그냥 감형없는 무기좀합시다,0
