작성자,내용,추천수
user-sz9kb4ow3b,20년이 아니라.. 사회에 나오지 못하게 해야한다...,1
user-xr9on7bf3s,제발 가중처벌좀 하자 한두번 저지른거도 아니고 전과만 18범인데 어떻게 ...,0
user-ss6lo7su2z,성범죄가 추가로 나왔으면 더 때려야지 20년이 뭔데~ 저. 피해자는 20년 뒤에는 우째,5
kwonjincherl1364,그럼에도 불구하고 20년이라… 이거 뭐 대한민국 판사들 자 미쳤구만! 저 피해자랑 혈연관계가 아니고서야 어떻게… 정말 나라가 쓰레기네,0
lalala6298,가해자는 쾌재를 부를테고.. 피해자는 절망속으로 .. 에효~~ 진짜.. 이러면 안되는거잖아..,0
jks564,이나라 범죄는 판세들이 만든거다 전과 18 범이고 19범 째인데도 저런 결과라니 법이 우습지 뭐,3
TedMeta,내 가족에게 저런일이 생기고 저런 판결이 났다면 판사 없애고 나도 자살한다. 진짜 세상이 말세다...,0
user-zx6sp3bb8z,이러니 나라가 발전이없지. 무능한법무. 판사가족들아 꼭 돌려받아라.,1
user-qy2tb5eu4t,사형 좀 때려라... 저런 인간도 아닌것을 살려서 뭐함?,0
pig7699,판사 대단하네 그냥 AI로 바꿔라 무서워서 살겠냐,4
user-zn3dy9vo5g,"가해자는 형이 너무 커 억울하다고 한다. 그럴 만도 하다. 그에게 있어 전과 18범이 되는 동안 저질렀던 악행과 이번 범죄는 크게 다르지 않을 것이다. 평소대로 범죄를 저질렀을 뿐인데, 12년, 20년이라니? 당황스러울 것이다. 우리나라 형법을 근본적으로 바꿔야 한다.",1
hanni0722,20년??판사도 돌려차기 맞아봐야지 정신을 차리지..,1
TV-lg9kd,판사님의 딸이 저런 일을 당해도 이같은 형량을 주실겁니까,6
sso0113,판사 자녀들이 저렇게 당해봐야 판사가 정신을 차리겠나.,0
user-nx6fe6rf3p,"아니,, 성범죄 증거가 뭐가 부족하다는거지? 피해자 옷에서 여러군데 DNA가 나왔다는데,, 어떤걸 찾아야 증거가 되는건데? 이건 피해자를 두번 죽이는 일 아니냐?",2
user-rl7vm5nm1y,지자식 바지벗겨져있어도 저런 판결내리면 내가 아주 칭찬해 .. ㅎ,8
mcha4936,판사가 딸이 이렇게 무자비하게 당하면 이런 결정을 할수 있을까?,2
jse5217,겨우 20년? 저런 쓰레기는 분리수거도 안되는 폐기물인데? 그런 폐기물을 사람대접 해주는 법무부 대단하다.,0
user-im2nm1pt1n,판사ㅅㅋ뒷문도 따여봐야 정신차리지 법이 개판이네 어휴 피해자는 누가 보호해주나,1
user-ml9in4hb8b,가해자가 20년뒤 출소하게 되서 피해자에게 만약이라도 보복범죄를 하게된다면 이번 판결을 내린 판사한테 모든 책임을 물어야하겠네요 재판부는 정말 전과 18범+강간•살인미수 범죄자가 받는 20년형이 길다고 생각하는건가요? 저런인간도 인간이라고 불리기도 아까운 저 범죄자가 교화가 가능하다고 보는거에요?,0
user-kv5np8ph7v,우리나라는 이젠 범죄자보다 판사들이 더 나쁨,7
user-we1od4ev3f,진짜 우리나라법은 너무 관대하구나… 20년은 너무 적게 준거 아니냐??,2
user-ug4ko4od1z,아무리 법 제한이 있더라도 형량을 최대한으로 해야 하는 거 아닌가 이러니까 시민들이 판사 욕을 하는 거지 답답하다 진짜 ㅋㅋㅋㅋㅋ,1
marikaren6486,기가막히고 무섭습니다!!! 20년이라니? 판사님 당신 딸이 저리 당해도 20년 판결할껀가요? 더이상에 피해자를 만들지마세요!! 피해자분과 피해자분을 도우기위해 용기내신 유튜버분과 오늘 또 증언한 교도소 동기분도 위험합니다!! 판사님 당신이 지금 몇명에 사람들을 위험에 빠뜨리고 있는지 아시나요? 판사 마자요? 당신?,0
