작성자,내용,추천수
cella7503,"가정환경 불우는 초범일 때 딱 한 번만 인정해야지. 흙수저 출신이면 범죄 까방권이 있는 것도 아니고 전과가 몇 범인데 계속 인정해주냐? 나라 꼬라지 존나 웃기네 ㅋㅋㅋㅋ 솔직히 나도 범죄자 놈이 주장하는 20년 형이 과하다는 건 동의해. 근데 출소하자마자 범죄를 저지르고 다녀서 사회로부터 격리시켜야 할 필요성도 인정한다. 지금은 없어진, '보호감호'를 도입하자. 출소하면 범죄 저지르는 놈인데, 무기징역을 못하면 보호감호로 평생을 사회로부터 격리시켜야지.",1
sungjukang2615,국민청원가는게 맞지싶은데,0
user-yp2xm5nk9i,교화가능성이 없는데 왜풀어주냐,1
user-nl2xk9hx8r,야 피의자두 바꿔라 기생충으로;;~~~,0
user-vf7ev4cj7g,돌려차기 한 피의자보다 피해자 이용해서 돈 벌어먹는 유튜버가 더 사이코인 듯.,1
user-zu3tl1sq4m,음... 돌려차기 남 몇살이라고 했더라? 20대 였나?30대 였나? 알고싶네... 결론 은... 방성문 에 저따구로 쓴다고? 지가 잘한게 있나?지가 무슨 초딩이여? 중딩이여? 성인 20세 넘은 사람이면서 생각은 초딩 수준이네? 그리고 피해자 생각을 해서라도... 형을 20년 넘겨야 하는거 아닌가? 이건 판사 가 잘못 됫다고 는 안하지만 뭔가 좀 아쉽긴 하다...구형이 35년이 아니고 실형이 35년이 되야지ㅠㅠ 그리고 저런 또라이 놈은 몰라 대한민국 이라고 했지만 누가 알아? 북한(첩자)일지? 결론 은 저 돌려차기 인간 은 우리나라 사람이면 그냥 대한민국 에서 퇴출 을 시켜야 된다고 생각을 한다,0
sdda1985,이런새끼 나오면 조두순처럼 보호해 주는거 아니냐?ㅋㅋㅋㅋ진짜 미친 법이다,0
eezh387,판사 돌려차기 ㄱㄱ 당해봐야암,1
user-tf9ww9pl5i,반성문을 쓰면 반성 하는거냐? 한심하군,0
user-qd2fo2is5i,ㅋㅋㅋ 최환 부장판사가 판사들 이름에 먹칠하네ㅋㅋㅋㅋ 남혜영인줄ㅋㅋㅋㅋㅋ,0
user-wj7to9qw2z,답이 없어요 비자가 있는 나라 이민가세요 전과자는 비자있어도 입국허용 안됨,0
user-nc9ge3qb7f,한동훈 법무부 장관은 뭐하고 있는거냐,0
Xkdlzns1234,항소 한번더하면 10년 나올듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
user-kl4fq3ox9h,흉기~~~들고~~~안~~들고~~~차이만~~~있을뿐~~이다~~~,1
Mac-er2ym,대한민국 판사는 AI로 전원교체,0
user-eq9cj6kh5v,반성문 꼬라지바라 저게 반성문이냐 그냥 지생각쓴거지,0
gwangdemask1913,악마판사: 싸구려 감성팔이는 집어 치우십시오.,0
user-od4mc5ee8x,참 감량사유가 구차스럽다 감량해줄려고 애쓴다애써,0
user-iy8xk6bi7i,20년 뒤에 나오면 걍 다굴가즈아,0
moowanjang2652,자유와 좌빨은 전혀 별개 우리사회에서 좌익세력은 지위의 고하를 막론하고 공직에서 배제해야한다!!,0
bks9287,반성문을 왜 쓰는거임? 여기가 학교야?,0
user-DerbyCounty,틀린말은 아니네... 뻔뻔하노,2
LG-sx5uo,정신이 나갔네 나갔어,0
user-jo5jj4nr1u,구금 상태에서도 저지랄 하는데 그냥 보고만있는 대한민국정부 ㅋㅋㄱㅋㅋㅋㅋ,0
user-gl3fj8hs4w,상고 갑시다,1
BroJeaseok,판사가 누구지?,0
newjeans09,반성문 꼬라지봐! 초등학교 1학년 보다 더 못씀,0
mothyti3117,이러니 범죄도시가 흥행하는거고 마동석이 인기가 많은 것이다,0
user-gi7bs2cj8u,부산 영도 이 얘기로 난리겠네 ㅡ 이 놈 땜에 학폭 당한 동기들 기분 좋아하겠네,0
user-fb8nm5ot9b,있는 넘들은 공론화도 안시키면서 없는넘 공론화 시켜서 물어뜯네 . 잘못은 잘못인데 공론화 시켜서 계속적으로 물어뜯기 이것도 어찌보면 국민선동이지. 임마도 개쓰레기인데 이맘보다 어쓰레기 넘들은 공론화도 안되서 물어뜯지도 못하거나 집유아니면 2년정도 처받지.. 적당히들좀하자..,0
user-lg8vs8yf3p,머그샷좀 찍자니까 ^^,1
js997711,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저렇게 해도 신변에 위협이 안 생긴다는 걸 아니까 저러겠지? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 무력하고 무능하다 한국은...,3
