작성자,내용,추천수
deadmoon0126,저 사람이 다시 사회로 나온다 이말이구나... 저 피해자는 그 순간이 얼마나 두려울까,2
user-pj3fp7yt1i,사형 시켜도 못자란 쓰레기를 더 미친 판사놈때문에~ 피해자만 불쌍하네ㅠ 판사놈들 가족도 제발 똑같은 일 당해봐라,1
mayakim7095,판사들은 도대체 무슨 생각으로 집행을 하는지 궁금할때가 많다 뭔 양형 기준도 그리 많은지 피해자는 저리 힘든데,1
user-bo4id7je5j,cctv버젓이 있어도 당하는 현실 어디 외진데서 당한것도 아니고 오피스텔입구에서.....너무 소름돋는다.......................... 누군지도 모르는 사람한테 당한 피해자가 제일 불쌍하다...,1
user-wi1iq4xq8r,너무 슬프다 ㅠㅠ,1
Grade007,검사가 무기구형했는데 사법부에서 너그럽게 12년으로 깍아쥼^^,38
user-yi8nq5kj1r,이건 살인미수다 징역살고싶어 안달이네 무기징역이고 20년 밑으로 주면 말이 안된다 청원 꼭 넣으세요,2
bastos_trof,이거봐라ㅋ 징역두번 살고 나왔는데도 저런 잔인한 범죄 저지르잖아 저런 애들은 결국 사람 한명 죽인다 절대 교정안됨 사형시키는게 답이다 불쌍한 사람 죽고 사형 시키지말고 지금 사형시켜라,2
user-tz6zl4vq8b,징역 40년 이상 쳐해야한다,17
user-th6zs1wt4e,"이런놈을. 사형 시키지. 않으면. 누가. 사형 되야지!?판검사놈들이 정신이 있는지,술먹고. 재판 했는지 의심스럽다!",3
user-vp6ih6ci5h,저정도면 일부러 감옥 들어가려고 저지른 범죄같은데... 끔찍하다 진짜...,1
user-bo5zd8vy1g,이런놈은 뭐가 답일까요~묻지마 폭행 당하는 사람 본인은 죽을수도 있습니다. 이런놈은 무기 또는 사형이 답입니다. 법으로 안된다면 다른사람들 손에 죽임을 당해도 쓰레기치우는 뎃가로 포상을 해야합니다.,2
user-kq3mn3mb4c,법이 너무 약해....이러니 피해자들만 억울하지..,0
user-fv8kj6lb7t,전과가 있는 새끼를 출소시켜 범죄를 저지르게 하는 우리나라는 진짜 찌질한 나라인듯...,3
user-xp2he3wj9w,아 저것들은인간이 아니다 50년 때려도 아깝지않다 저런것들이 돌아다니면 무서워서 어떻게 살아가겠어요 사형시키거나 신상공개바랍니다,2
patrickson5643,항소심에서 형량 조절이 시급히 필요해보입니다. 징역 12년에서 가성방없는 무기징역으로 조정 부탁 드립니다.,1
westsea7957,이런걸 강력하게 처벌하지 못하는 이유는 뭘까? 40년 때려버리면 출소하고 또 저런짓을 할 엄두가 날까,0
user-mv9tj5gh5s,판결 ai로 하자.. 판 검사 거치지 말고,40
user-kw6xp2eb4q,제발 판사들아 정신좀 차려라 음주운전으로 사람을 죽여도 10년 미만 살인 미수는 몇년이나 내릴꺼냐,1
user-pu6bt7mb7v,진짜 저렇게 전과도 많고 한 사람의 인생을 망친 사람은 사형을 해야 하는데 하.... 12년형인데도 저렇게 항소를 하네 진짜 저런 사람은 죽어서 화장도 해주면 안 된다 마취하지 않은 채로 장기 꺼내 필요한 사람들한테 나눠 주던지 짐승들 먹이로 써야지 저건 사람이 아니라 괴물인데 짐승들 먹이가 맞지 마취제도 아까우니 마취 안 하고 짐승 먹이로 써야 한다,1
user-xr3up1lc7y,묻지마 폭행 진짜 엄벌해야함,3
limdoma8840,저런 인간 쓰레기들은 무기징역이 답이고 사형이 답인데 왜 12년 뿐이 안나오냐,1
user-wu2nj4xi4i,저런것들 사회에 내놓지 마라 사법부야,0
user-no3dr2gt4w,우리나라 법이 ㅈ같아서 자국민보호를 안해주고 힘있는놈들은 끼리끼리 해쳐먹고범죄저질러도 서로 눈감아주는 부정부패의 나라라는걸 전세계에 알려야 한다. 이런일이 일어나는걸 외국인들도 알아야 쪽팔린줄알고 윗대가리들이 움직일듯. 항상 죽어나가는건 국민들이지.,1
user-wz6fw3vg7d,풀어주는 판새가 더 악질이다,45
user-kj9hy6lj2h,저런게 갱생이 되겠습니까 영원히 격리시켜야지 저런 쓰레기는 쓰레기봉투도 아깝네요,2
user-vo7nj6iy1k,하 미쳤나봐 진짜 똑같이 아니 몇배는 당해라 와 그냥 평생 감옥에서 죽게 놔둬도 화가 나는데 12년?? 미쳤나ㅋㅋㅋㅋ,2
user-rj4ih8ie5m,너무 충격이다,9
ms.k5706,저런 사람을 낳은 놈을 처벌 해야 합니다.,1
user-mh1qh8fb5m,살인미수에 범죄자 신상공개 해야합니다. 하이킥차는것도 보니 운동까지 했었던 사람 같은데 이거 완전 악질이네요 사회에서 격리 시켜야 합니다. 이건 무기징역이나 사형감이에요,1
user-yq4vz1nj6f,범죄자놈 성폭행은 안 했다고 하는데 0:57 보면 바지 지퍼 닫고 정리하고 가는 게 보임 100프로 꺼냈다가 닫은거임 제발 저런 놈은 세금 안 아까우니 평생 교도소에 가둬라,4
Babosae,왜 피해자가 범죄자 출소 후를 걱정하면서 살아야 하는지...신상공개해서 범죄자 자신이 세상에 나오는 걸 두렵게 만들어야지,1
Guyul,저런 판결을 내린 판사도 꼭 똑같이 당했으면 본인이 아니면 지 자식이 당했으면 그래도 12년 주겠지?,1
user-ro8ft3ej4z,최소 무기징역을 주거나 당연히 사형이 상식이다 이나라법은 진짜 아프리카급 법이다ㅡㅡ,11
