작성자,내용,추천수
user-eh3bz8vg4l,홍준표다 옳았다 사형제부활,0
user-em2il2fi1u,이런 뉴스도 이제는 지겹다고!,0
user-ud2mt7th2x,강호순 닮음,0
user-jk1ec8je6u,또 인천이야,1
user-qv2qq2nh7z,사람둘 죽이고 200버니까 흐뭇하디? 에이그 거지중팔짜,0
user-iq1mh9ue4g,찢재명 조폭 조카 2명 한명은 중학교때 조폭 가입 한명은 연쇄 살인마 둘다 부모 각각 다름,4
user-uy5sk6wr1g,이재명 도시 답다...,3
user-zf7pk7tl9b,증명사진말고 실물사진을 공개해라,6
user-pj8fo1br1p,사형이 답이다,2
user-zl4mb2jt2j,이정도면 사형일라나?,2
